Date,aapl,abnb,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2021-01-04,131.37570582631736,150.99000549316406,500.2999877929688,92.11000061035156,163.5,117.1211192283796,79.40897632236972,1386.6800537109375,369.96359764311416,222.63999938964844,41.11956284628091,40.08580322313507,182.259994506836,249.50133705071616,88.0,248.95116128831327,110.25202476595184,145.29513218773965,146.20822916802365,117.94493819354102,50.32729901141349,45.4911186625073,352.53977782223143,129.667422725046,201.75674869673773,155.855119893406,217.1498901278774,539.0,138.95291611251548,130.75932463743231,130.46043175639184,101.88153100059938,166.8783460061191,239.82000732421875,52.220001220703125,216.00903063382765
2021-01-05,126.82007236001556,138.27999877929688,485.8800048828125,92.0999984741211,158.30050659179688,114.18585471804693,78.98750047951903,1319.1099853515625,371.3653429635764,219.4900054931641,40.53493304851184,38.40932625746602,176.1999969482422,240.9738474906952,86.25450134277344,245.81596695115635,106.30770596432792,143.36750656554833,145.28771404369485,116.45573978744744,48.528245048956336,43.94473320752479,343.4800204696294,122.19364667237222,197.70260226832667,153.19220160620765,212.00727935521147,521.5499877929688,134.81883478412266,130.7143858540195,128.90046657383726,97.39593710461774,167.15252235780588,241.22000122070312,51.0,212.1449214037736
2021-01-06,125.66883387901328,145.75,474.1000061035156,91.62000274658205,157.32400512695312,116.83145888459316,78.82826891856546,1335.4200439453125,366.42497940034815,218.0,40.95253091639038,39.55691374870911,178.32000732421875,239.97738636468424,85.01300048828125,247.12619979770264,107.37078625454488,144.15567927979794,146.20826090781506,121.01184637394712,48.19439776010496,44.531969162232095,345.0753666604918,123.09088698053294,198.7561312920295,153.82455912626938,207.04034058521503,511.9700012207031,137.3965407785359,131.93926898809767,129.62906693745154,97.46218198134778,170.48992523527207,252.8300018310547,53.310001373291016,209.6832418493859
2021-01-07,126.29855944216816,146.3699951171875,471.0,91.33000183105467,157.85000610351562,120.24481119813204,76.7208296879077,1351.0,363.6707159516624,217.02999877929688,41.01748658149263,40.365219583017065,179.5,243.4554152113648,86.33799743652344,249.8308884561189,110.72890031509556,143.6143901089341,147.84474398116538,126.4251468788892,46.450981805299946,45.75537414497752,344.06334134297487,127.44898751079096,200.56214421993704,152.79147322974012,208.8651275414724,508.2799987792969,139.29337749601453,129.39474887152227,130.54447593397302,98.88167594695832,178.88534330962986,259.2099914550781,53.369998931884766,208.1140392466102
2021-01-08,130.30317779313432,153.4499969482422,480.0,95.9800033569336,159.0,118.27787920623,76.88940417403315,1378.81005859375,360.8377616115134,220.0,41.27732302248736,40.32530103580709,178.80999755859375,236.2022407470147,88.85800170898438,250.20524147454827,113.18292645138727,143.82331023492168,149.24882464965305,126.68600849336433,46.395332285802894,46.62643826577618,346.4395939899149,129.36179375602796,200.26112334279355,150.66291060017676,213.392950506766,511.30999755859375,141.5792437595866,133.33623593287754,129.34883700204526,98.2854803428373,181.12603391015887,285.3333435058594,54.39500045776367,210.04611572655483
2021-01-11,127.11523389677473,147.99000549316406,481.989990234375,94.02999877929688,157.40049743652344,116.67913004407104,77.13292101066489,1391.3599853515625,361.2887163321543,219.6300048828125,41.89908881109504,38.998090053101855,177.75,232.82957659798976,88.85099792480469,250.31750986602844,111.76217769429016,144.19362453992028,149.29532573880135,125.39092227466806,46.94247542276175,45.52048412566378,347.17910165390333,125.96011472614234,202.3211076448779,147.92877653889934,213.1880681905256,507.8399963378906,142.01695702292886,133.89752407055417,129.61039420695144,99.45891919653056,182.50635542050225,283.1333312988281,53.11000061035156,209.84014499095977
2021-01-12,126.43631366027655,148.0800018310547,474.4100036621094,97.86000061035156,156.0,118.21004283489025,76.69272189934681,1410.0,356.799305787966,218.0,42.03828353966904,39.60680834708872,177.3000030517578,235.78068540382057,87.26799774169922,253.72403450260632,112.44770931009764,142.0855851825519,147.98420959375582,129.919117861286,46.4046101451523,46.6851661716493,342.2195460602233,126.09816583351127,201.00423796240443,147.75063263196665,211.26564581462048,500.0,142.50330428254924,137.22781091136855,128.7696753601066,98.4274310053908,185.46556148829805,277.0,55.5,208.2513669429572
2021-01-13,126.69213590013904,160.80999755859375,472.0,93.01000213623048,156.4219970703125,117.82249006358464,77.03927515108263,1404.72998046875,357.1619697064248,217.0,42.02900789552777,39.92613890300848,174.39999389648438,240.01566808776315,86.36599731445312,260.4623458817089,111.55353778204764,141.81967871295825,147.1287799552395,129.12713072111367,46.34897248878444,46.87111944270295,344.7141385557461,125.03330296294396,198.38927967994687,148.97076503125064,208.84564124442656,495.5,140.8789012344885,134.60846148719466,128.06907133460922,96.82814778003808,187.68732628242404,284.2533264160156,58.540000915527344,205.37778150526552
2021-01-14,128.69936786499164,175.5399932861328,472.4100036621094,91.7699966430664,158.37600708007812,118.8398597090642,77.52633651089506,1418.300048828125,358.7597658143334,218.22999572753903,41.63924809812253,41.1236223606252,177.00999450683594,243.6183051403132,87.44349670410156,256.89666918383045,111.83172900119338,142.731283517773,149.19301714229354,130.89738188394006,46.51588986968597,47.61495253604964,343.80706610422726,126.5517356236752,199.50862028265072,148.97078164109067,210.6899243169773,507.3500061035156,139.74080774248498,135.45665412772473,128.37733392608942,98.2287182146584,186.2408232937128,281.1300048828125,60.0,206.51547009800623
2021-01-15,126.71180570524956,184.5800018310547,462.5,90.75,156.1510009765625,118.67512742814868,76.74891459761581,1405.239990234375,353.91748183808426,216.1699981689453,41.72276794716029,41.58265850337565,172.9499969482422,245.05550632789053,86.45099639892578,251.4031517969858,110.70904481956624,139.67361485446116,149.0535430908203,128.04631819931112,45.58854089347741,47.546438937602495,322.9531860804951,126.43339487873143,195.6237901320749,147.5101992721741,208.3577346945661,500.0,136.72537336853793,131.99411106203564,126.3409506566442,95.93858612466158,186.86479351967327,284.0,57.4900016784668,197.65931852715724
