Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2011-01-03,9.99063777923584,31.290000915527344,8.470000267028809,9.211000442504885,36.104373931884766,29.56082344055176,223.6300048828125,53.99694061279297,34.150001525878906,14.219773292541504,11.15072536468506,33.30265808105469,81.82202911376953,15.123873710632324,26.272260665893555,,35.22298812866211,43.5571517944336,30.70105361938477,22.16512680053711,12.031742095947266,20.62644386291504,34.45720291137695,53.8795051574707,59.00814056396485,21.70821762084961,25.48714256286621,18.53118896484375,3.6284193992614746,44.42217254638672,13.329915046691896,43.18037033081055,1.7746670246124268,16.09160804748535
2011-01-04,10.04277801513672,31.51000022888184,8.770000457763672,9.250499725341797,36.56192398071289,29.520065307617188,222.3699951171875,53.89266204833984,33.92250061035156,14.240592002868652,11.106402397155762,34.33292007446289,81.76058959960938,15.06806755065918,25.79606819152832,,34.891902923583984,43.92462921142578,31.14537048339844,21.706323623657227,12.10444164276123,20.892616271972656,33.7761116027832,52.26876068115234,58.92654037475586,21.79355812072754,25.90999984741211,18.07486343383789,3.6169509887695312,44.545631408691406,13.02121639251709,42.62613677978516,1.777999997138977,16.1098690032959
2011-01-05,10.12493133544922,32.220001220703125,8.90999984741211,9.371000289916992,37.62276840209961,29.334829330444336,221.0,52.894187927246094,35.54999923706055,14.414088249206545,11.505278587341309,35.18705749511719,82.41910552978516,15.241991996765137,25.7142276763916,,35.080013275146484,43.89689254760742,31.5262393951416,21.57718276977539,12.095356941223145,21.50809669494629,34.112545013427734,52.51493453979492,58.92654037475586,21.72372055053711,25.67571449279785,18.193248748779297,3.89447283744812,44.4427604675293,12.969106674194336,41.88004302978516,1.7886669635772705,16.449853897094727
2011-01-06,10.11674690246582,32.27000045776367,8.6899995803833,9.29300022125244,37.36382293701172,29.16071128845215,226.5,52.64088439941406,35.834999084472656,14.539000511169434,11.443233489990234,34.91407775878906,81.7430419921875,15.352852821350098,25.61005210876465,,36.06575775146485,43.82754898071289,31.371063232421875,21.42084503173828,11.959043502807615,21.599681854248047,33.53812789916992,52.19842529296875,58.56622695922852,22.359922409057617,25.427143096923828,18.029653549194336,4.433461666107178,44.36732864379883,12.812753677368164,39.03070831298828,1.858667016029358,16.696300506591797
2011-01-07,10.189197540283203,32.040000915527344,8.829999923706055,9.274499893188477,37.05473709106445,29.019914627075195,224.259994506836,52.64088439941406,35.55500030517578,14.552885055541992,11.523005485534668,34.73796844482422,81.78691101074219,15.42642593383789,25.58030128479004,,36.223751068115234,43.40460586547852,30.77862548828125,21.38346099853516,12.077181816101074,21.59688186645508,33.4889030456543,52.31097030639648,58.627403259277344,22.1892318725586,25.61428642272949,17.98015022277832,4.557312965393066,44.23699951171875,13.141490936279297,39.11598587036133,1.8826669454574585,16.64838409423828
2011-01-10,10.38108253479004,32.959999084472656,9.1899995803833,9.234000205993652,37.13828659057617,28.856914520263672,223.6699981689453,52.51421356201172,35.65999984741211,14.42796516418457,11.168450355529783,34.7819938659668,82.58590698242188,15.370620727539062,25.587730407714844,,36.351680755615234,43.09952163696289,30.609373092651367,21.43103408813477,12.08626651763916,21.513710021972656,33.25912857055664,51.741207122802734,59.25290298461914,21.8944149017334,26.84000015258789,18.11791229248047,4.731624603271484,44.1409912109375,13.137486457824709,39.23678970336914,1.896667003631592,16.385967254638672
2011-01-11,10.35653018951416,32.97999954223633,8.359999656677246,9.217000007629396,37.62276840209961,28.9754638671875,220.7899932861328,52.95380401611328,35.279998779296875,14.490427017211914,10.946855545043944,34.69394302368164,81.92739868164062,15.41566562652588,25.93743705749512,,36.38930892944336,43.1757926940918,30.75041580200196,21.305299758911133,11.877259254455566,21.438941955566406,33.43144989013672,51.98036956787109,59.654029846191406,21.80907249450684,26.66428565979004,18.08561515808105,4.658227920532227,43.9215202331543,12.933021545410156,39.2154655456543,1.797333002090454,16.40194320678711
2011-01-12,10.440803527832031,33.56999969482422,8.390000343322754,9.20400047302246,37.58935928344727,29.04955291748047,217.6699981689453,53.266746520996094,35.40999984741211,14.656988143920898,11.088677406311035,34.491416931152344,83.4112548828125,15.43718719482422,25.91511917114257,,36.71287155151367,43.33526992797852,31.53328323364257,21.42424774169922,11.959043502807615,21.759506225585938,33.49709701538086,51.76935195922852,60.27954864501953,22.150440216064453,26.985713958740234,18.023197174072266,5.355473041534424,44.55935287475586,12.908967971801758,39.40020751953125,1.797333002090454,16.568519592285156
2011-01-13,10.478997230529783,33.380001068115234,8.260000228881836,9.27649974822998,37.63947677612305,29.012510299682617,229.63999938964844,53.34872055053711,35.962501525878906,14.629225730895996,11.17731475830078,34.57065963745117,83.96440887451172,15.432682991027832,26.24249649047852,,37.48038482666016,43.61952972412109,31.34990119934082,21.546594619750977,11.895434379577637,21.823043823242188,33.7514762878418,51.11521530151367,59.858009338378906,21.87113571166992,27.35571479797364,17.771352767944336,5.364647388458252,44.90912628173828,12.993157386779783,39.3788948059082,1.7480000257492063,16.233076095581055
2011-01-14,10.56387996673584,33.790000915527344,8.199999809265137,9.4375,38.63351058959961,29.012510299682617,234.88999938964844,54.0267333984375,36.61750030517578,14.719446182250977,11.30140781402588,34.59708404541016,84.14000701904297,15.62012004852295,26.70379447937012,,37.28473663330078,43.36993789672852,31.67434501647949,21.454833984375,12.031742095947266,22.14080238342285,34.37514114379883,52.092891693115234,59.89877700805664,21.95647430419922,27.354286193847656,18.09638786315918,5.410518169403076,44.94342422485352,13.109419822692873,39.13021087646485,1.7166670560836792,16.228511810302734
