Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2010-01-04,6.469951358202035,36.650001525878906,9.789999961853027,6.8125,33.34712228410896,29.80235239091267,89.5999984741211,43.47298266563773,18.65250015258789,16.731998322942562,9.94524097442627,28.30846291250652,73.52374920133877,15.689438819885254,21.035452712036573,,26.332377832395263,43.338690998171806,29.329148387503707,18.832774299284832,10.34261335270186,24.0328358160269,22.51849329836436,42.662015923169726,55.07963964931306,23.27175798562347,7.931428909301758,14.00797186850432,4.2453895237555965,40.66211703138176,9.222601714765933,33.89332860539505,,19.94713835379928
2010-01-05,6.5054204326985205,37.040000915527344,9.710000038146973,6.671500205993652,33.363468170166016,29.8457092011176,87.5199966430664,43.56856038550777,18.612499237060547,17.07205798740541,10.0338779192811,27.933921045646912,72.85148831759643,15.695195198059082,20.73237419792135,,26.50057551946188,43.2516219338361,30.03097067471952,18.73063239718845,10.20652730085061,24.01886748461563,22.48587356242698,42.682452729288,54.887387887241005,23.446563695467933,7.652856826782227,13.812889417095631,4.224746927792024,40.67541888177709,9.08022888845614,33.92128015440307,,19.78846689093736
2010-01-06,6.498750297105447,37.33000183105469,9.68000030517578,6.730000019073486,33.69033032589187,30.21060013001904,88.58999633789062,43.42887545274037,18.6875,17.030418650106974,10.627756175459592,27.785844029757016,73.6285533331624,15.662161827087402,20.8406210362707,,27.290339068554204,42.79621738068656,30.494175307043708,18.565901209249844,10.669224803630993,23.883801978182422,22.62452737690765,42.369108300815,55.60332553642543,23.46936228045904,7.361429214477539,13.868026745649294,4.300434112517612,40.54899443097572,9.28587937665728,33.97722517714164,,19.722722603361444
2010-01-07,6.419024345552393,37.40999984741211,9.510000228881836,6.600500106811523,33.86173770101695,30.008271328504588,87.33999633789062,44.17144777900544,18.6299991607666,16.863865432056183,10.689802502926868,27.67261508487883,73.2094317153335,15.250249862670898,20.82618385755737,,27.07095237399365,43.030606342507824,30.732795773539365,18.55931110912839,10.33354161520309,23.61909994037943,22.632673606471453,41.72200684007865,55.23211072160365,23.27935729789626,7.731429100036621,13.808647755751782,4.307314862587935,40.30945569082137,9.206783991942762,35.1030483528923,,19.486980880353343
2010-01-08,6.375067136925425,36.75,9.369999885559082,6.527999877929688,34.27210222657958,28.978615332200235,90.56999969482422,43.722951314902176,18.51749992370605,16.919374811177573,11.186180085798052,27.576799059591306,73.41027044621224,14.814814567565918,20.92721365319399,,26.727258730042497,42.809601735034576,31.139844624506328,18.27266091824942,10.469631887505452,23.519361462080667,22.65714918058285,42.41680325685748,55.47736556801351,23.013352071848256,7.498570919036865,13.950722138350857,4.21098543520352,40.163070911816064,9.175144895217768,34.99817946277047,,19.679659868979755
2010-01-11,6.450855412644554,36.68000030517578,9.380000114440918,6.63100004196167,34.255675284644184,29.13396817301925,93.86000061035156,43.53181751963948,18.64999961853028,17.099808010054808,10.937989537760098,27.4635619962237,74.72865170406652,15.126626968383787,20.92720863996424,,26.63220790108144,43.36549234838984,31.66620363248659,18.170531807288388,10.297252108033788,23.728153316082327,22.942598245200006,42.24649174399006,55.93475002368354,23.340159546669724,7.659999847412109,13.978288718629823,4.277499567589143,39.97675233453244,9.242374716018109,35.07507613935288,,19.836068594840828
2010-01-12,6.341419461061054,36.13999938964844,8.890000343322754,6.44950008392334,33.86994347478024,28.76906503099661,96.5199966430664,43.54650244869996,17.610000610351562,16.961020616109053,11.230498867433528,27.019339417633105,75.47078408195031,14.956206321716309,20.313831315513585,,26.47132664570116,42.95023688221984,30.87315839902967,18.48023329305283,10.315399805570536,23.263966063851928,22.66530234115841,42.25331945152936,55.40445135367899,22.91455546022155,7.528571128845215,13.698381216669924,4.13300252862989,40.389308203682056,9.05650069014156,34.89327489908907,,19.625256696972613
2010-01-13,6.301405349114029,35.83000183105469,8.710000038146973,6.394999980926514,34.34593787366527,29.09422721617511,95.2699966430664,43.45828186729548,17.06999969482422,16.8499775387966,11.106404241289136,26.90610343733319,75.91606717229529,14.426676750183104,20.205585473664925,,27.326899234067813,43.22483782300028,30.56434994186788,18.733931691860125,10.270036964402568,23.4708955276264,22.681615350495907,42.81868711404306,55.75578459717947,22.998145655445462,7.612856864929199,13.806526535878357,4.080252674093445,40.61553715422606,9.056498005868916,34.4946946298363,,19.59805077940276
2010-01-14,6.36930794602307,36.130001068115234,9.18000030517578,6.456999778747559,34.50189157558902,29.18454981697631,97.2300033569336,43.46563703571814,17.122499465942383,17.058175544825286,11.27481678436614,27.11515264823795,74.71993562109898,14.612112045288086,20.29218147079581,,26.85888907433425,43.66685290047061,31.02054002191904,18.793232747041543,10.433338789637505,23.884743153410785,22.88550817552724,42.61433421589313,55.51053297411495,23.03615313777057,7.518570899963379,13.887104870521284,4.057315052053411,40.868380715700745,9.190962748821748,34.80235971956521,,19.71366574826282
2010-01-15,6.39416631601228,35.91999816894531,9.130000114440918,6.459000110626221,34.89581434156064,29.097847749074024,99.55999755859376,43.37005745457802,17.262500762939453,17.34964991944188,11.682553240225616,27.01062925103724,75.38346451882586,14.848347663879396,20.42928938660044,,26.793076668442065,43.62667276028834,31.09072095148065,18.763586315112736,10.424268444607106,24.40298816139545,24.20677148505252,42.68926104796317,55.36467699012307,23.62136992511978,7.24571418762207,13.736551549230816,4.013738594925092,40.98814788307776,9.384745125631904,34.86529549900154,,19.829267427660376
