Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2011-01-03,9.871503235902416,30.82999992370605,8.4399995803833,9.068499565124512,36.02118222905984,29.764587287989297,215.259994506836,54.20556593641209,33.282501220703125,14.192014540243736,11.248227429013868,33.23221528339707,82.12933230712781,14.926926612854004,26.19041516614374,,35.60674511003344,43.42541350942085,30.292456405837555,22.3894275591874,11.840906269451622,21.14852595085185,34.3833502266904,54.2311990623712,58.98094411712505,21.762526721403503,25.0,18.4752241891329,3.559612631087499,44.161553364151615,13.025231947092916,42.81798624415513,1.7893329858779907,16.064226957222875
2011-01-04,10.077638881356563,31.280000686645508,8.5600004196167,9.307499885559082,36.94459636446104,29.46449233041804,222.6100006103516,54.04167860674518,34.61249923706055,14.23365198453217,11.150721810569207,33.39952841348945,81.98886820296612,15.15565586090088,26.242497403379137,,35.2756627993242,43.7720908575341,30.87736155922654,22.097152227114623,12.03174236122134,20.661927382587493,34.48183406520879,53.27460573808794,59.150907129483166,21.677181282465924,25.90714263916016,18.425726567394648,3.6352994855831535,44.17527970711382,13.32990921037997,43.08799526566883,1.7773330211639404,16.185170510151988
2011-01-05,9.99003384556094,31.479999542236328,8.739999771118164,9.204999923706056,36.829214717388936,29.071786871647888,221.47000122070312,53.63928145477022,34.087501525878906,14.28223055036479,11.212771561922308,34.54425127758501,81.23378229279868,15.016766548156738,25.758868614481948,,34.89942278951943,43.966227916083184,30.97611527685571,21.67913800993479,12.040832037466,20.892620397902185,33.587356057453945,52.52899993425165,58.668181958130745,21.646135538322987,25.878570556640625,18.005979011369597,3.683464863115449,44.35359726391293,12.93302563448301,42.26374276010989,1.76533305644989,16.164622680339054
2011-01-06,10.14675739899968,32.130001068115234,8.920000076293945,9.324999809265137,37.906781626264426,29.234809570915267,227.2100067138672,52.424806489431184,36.040000915527344,14.51124044863387,11.460961600819164,34.94929747719427,82.26984866532577,15.282281875610352,25.766303865790764,,35.659424722443866,43.98008994600063,31.314641855276086,21.62135751915782,12.104442071031784,21.643607268947207,34.128962691054376,52.68376475306917,59.05575279161072,21.754762368498355,25.16857147216797,18.178177511635017,3.995390732884503,44.36732864379883,12.977122488479994,39.65599622148821,1.7886669635772705,16.595900263506824
2011-01-07,10.1246281031652,32.18000030517578,8.729999542236328,9.394000053405762,37.53086848292854,29.153288643848875,227.97999572753903,52.86440915536462,35.834999084472656,14.476547500297492,11.42550343574245,34.82602278630379,81.65520772306027,15.413163185119627,25.61006096652258,,36.41186776694877,43.82062604917408,31.413382827679364,21.335881984303025,12.013570149894132,21.60155569400215,33.595580290844374,52.296899540441686,58.84496965636593,22.22026499337369,25.5242862701416,18.016742975800025,4.383002006636282,44.32615747196643,12.844826031406416,39.18704287618576,1.8666670322418213,16.75791370434014
2011-01-10,10.271345209035296,32.29999923706055,9.050000190734863,9.251999855041504,36.921105025641296,28.882848211697947,223.3999938964844,52.36519139113861,35.252498626708984,14.532062767623318,11.50527588201201,34.350519552682094,81.66399728080569,15.385384559631348,25.41660024240253,,36.09584186817176,43.189659729977926,30.517685280290124,21.30868735194422,12.040829252790449,21.62118489943709,33.31657067036697,52.22654644337031,58.28065206245024,21.92544951060351,25.67142868041992,17.919879186898868,4.474745557351697,44.168425642944605,13.021225150309387,39.29363260947407,1.878000020980835,16.589051802072728
2011-01-11,10.454747886490468,33.130001068115234,8.770000457763672,9.270999908447266,37.57264811512694,28.919890873401464,226.1499938964844,52.5663578300402,35.967498779296875,14.504307054816506,11.257089800799363,34.870051715521846,83.22686099271318,15.458208084106444,25.751425607384924,,36.34415987068983,43.14112501016183,30.82094589534913,21.526203852960663,12.11353241411526,21.607164100501343,33.505302576706725,51.93816264252309,59.375275387929776,21.8788988840368,27.059999465942383,18.124360889785567,4.795841834997319,44.2370083469435,13.189598596296412,39.43573821236743,1.906000018119812,16.440735994151357
2011-01-12,10.40533716854325,33.13999938964844,8.40999984741211,9.267999649047852,37.95689853819365,29.10882868590111,222.8300018310547,53.05066866787196,35.73249816894531,14.5737092230869,11.097541459870678,34.764390817168184,82.46299900908612,15.499249458312988,25.89279586485701,,36.41940983336119,43.30060224103113,31.34285601194237,21.48202189833351,11.931781487926544,21.551096574877644,33.776100465945504,52.31096368501077,59.84441067249492,21.816827114187035,26.85857009887696,18.16741679214265,4.660522860461261,44.17528132860312,13.061310254451511,39.35046897193106,1.8006670475006104,16.429326547539816
2011-01-13,10.463234317558786,33.58000183105469,8.4399995803833,9.18000030517578,37.43064701786192,29.194048926429303,220.009994506836,53.14009517414692,35.497501373291016,14.698624599918343,11.150723444485289,34.50021683782306,83.33224492989233,15.439689636230469,25.90023609344924,,37.284741786045885,43.376853378828585,31.69548914879864,21.49561635488236,11.959046050063929,21.76042844805835,33.431441417852504,51.65682717934011,60.15036465431551,21.979753859684948,26.920000076293945,18.04472600692344,5.298134243418585,44.525049580203856,12.872887799572345,39.98997157759651,1.797333002090454,16.687163627627267
2011-01-14,10.48536650609331,33.40999984741211,8.319999694824219,9.274999618530272,37.53088956931291,28.953234515085963,229.3500061035156,53.162422175880245,35.75,14.663927341024928,11.088675634521625,34.4297760718548,83.9819643742393,15.45044994354248,26.123439855499296,,37.45028028010645,43.64728468405967,31.392229977938985,21.53639765040796,11.877255909420136,21.839871670458667,33.61198017592206,50.92527089384637,59.654014276437,21.78578845964684,27.25857162475586,17.784270493454905,5.272904225164309,44.81997190947405,12.90896998298598,39.4428536791503,1.7433329820632937,16.262738154883227
2011-01-18,9.989119584779926,33.54999923706055,8.199999809265137,9.43299961090088,38.44972938150354,29.02732548400964,235.9600067138672,54.04911484742821,36.282501220703125,14.726380348205568,11.070946752533604,34.40336073916117,84.56143693458506,15.667166709899902,26.763323949040664,,37.3675179656577,43.14112798441927,31.751937397142225,21.48202756643351,11.949953693968768,22.076319130546604,34.35053955802715,52.50791761978457,59.72203173145352,21.84786086265248,27.35285758972168,18.17172022179748,5.337124203346648,45.025721721453344,13.121449337287313,39.151528303508016,1.698667049407959,16.26275022511736
2011-01-19,10.5599378644101,34.119998931884766,8.130000114440918,9.545000076293944,37.756427166644514,29.11624149021124,232.4499969482422,53.929890848780055,36.165000915527344,14.795776768034758,10.512526630320496,34.42097091674805,83.96437114754184,16.069068908691406,26.78564346275145,,37.32237033742981,43.02323681230521,31.420452084782937,21.641750740640223,11.849996482155852,22.12304551899622,33.95662847276849,52.824431493649605,60.00077825939994,22.08061643992397,27.54428672790528,18.100686653785463,5.286666268547599,44.98640775083207,13.021221548170436,38.838882332861246,1.6846669912338257,16.192011621066552
2011-01-20,10.198592068669996,33.65999984741211,7.880000114440918,9.26449966430664,37.3721662212436,29.257047377856804,227.33999633789065,53.490271081241765,33.3025016784668,14.303050605026057,10.07819572412909,34.35052794202834,82.12932088047647,15.821070671081545,26.592197968676647,,37.03643476200056,43.494750341830695,30.912649047214344,21.6213685853272,11.877258860443474,21.84453899853182,33.36579468828212,53.028414398590265,59.73562792270332,22.11165040150193,26.68857192993164,17.90911261678387,5.089419948795839,45.21442643631597,13.253739939128687,39.044947774648136,1.6019999980926514,15.67403336839852
2011-01-21,10.117954053421617,33.790000915527344,8.140000343322754,9.149999618530272,38.22418943099531,29.31666177260277,225.509994506836,54.00438684198325,33.209999084472656,14.552883240074964,10.379570241556069,34.597080641141694,82.9019756234629,16.00550651550293,27.39576291982348,,37.01385461228761,43.85529786630819,31.77307894844156,21.471820464231,11.677335236571531,22.14920743144475,33.22629950136916,53.28164842060553,60.279530605524265,22.03406582137164,26.408571243286133,17.975838423641708,5.199510701870155,45.53226235413569,13.398066656463024,39.70574338496132,1.5413329601287842,16.089324088353678
2011-01-24,9.908789322758528,33.36000061035156,7.53000020980835,8.897500038146973,38.46644533537656,29.41364290249677,224.8300018310547,54.28753215452401,32.060001373291016,14.462664685438783,10.308656987681074,34.90527482610982,81.76058448654113,15.20445442199707,27.12790706517016,,37.08910511231107,43.37687251301647,31.88593149953928,21.366474818428053,11.395625138449295,21.82585188616704,32.610844019478066,52.22655868950924,60.65347674567978,21.73923925313188,25.71285629272461,17.650808922533127,5.330244076564954,45.53225060032683,13.29383644995504,39.49258289473817,1.5686670541763306,16.0254330255556
2011-01-25,10.195562741150304,32.97999954223633,7.659999847412109,8.774999618530273,37.480778160087546,29.794070253457207,220.0,54.0267512863741,31.412500381469727,14.684739510036655,10.574575271657451,35.03735650037026,82.55959643644067,15.220219612121582,27.1651192513328,,36.76553703568001,42.21894043063678,31.61085828380704,21.48542255268077,11.586462306976316,22.335189980699745,32.90626234850738,53.13391450196477,60.78266048402523,21.83234128122379,26.141429901123047,17.773502802052715,5.646755052343563,45.99517252573696,13.341943280738269,39.54231993740721,1.6433329582214355,16.23992795295438
2011-01-26,10.39654123461191,33.36000061035156,7.489999771118164,8.875499725341797,37.51418082458797,29.83511364699589,217.52999877929688,53.99694604104028,31.850000381469727,14.906814979112012,10.459342993500872,35.081388239296295,82.64737728332138,15.523774147033691,27.656185935178407,,37.28475258740626,42.42002823640435,31.878874535788075,21.46842893238346,11.441060206597374,22.76603367829557,32.84061550378132,53.16910948923652,60.22516291236758,22.11940879347786,26.77142906188965,17.89619762770287,5.555013988293276,46.21626553094893,13.474242491753008,39.80522555606726,1.647333025932312,16.40649669703373
2011-01-27,10.421406190437938,33.47999954223633,7.610000133514404,8.87399959564209,37.16335095113498,28.89891517291801,218.0800018310547,54.27264636255032,32.435001373291016,14.830482885842176,10.592301283505485,34.81721892701104,82.89321516054068,15.462713241577148,27.90917038028112,,36.55485945640082,42.04559854147971,31.72371236564175,21.47522523620359,11.313836705906745,22.4837912411237,32.66828067875017,53.05654662266917,60.64669161473547,22.30560983126869,29.592857360839844,18.09638172537681,5.708681131056021,44.46822816139424,12.957079835930193,39.371798576589406,1.6493330001831057,16.21483394880092
