Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2009-12-04,5.860334396362305,36.5,7.860000133514404,6.879000186920166,32.113250732421875,30.78503799438477,84.81999969482422,43.51709747314453,16.487499237060547,16.766700744628906,8.810667991638184,26.556303024291992,76.67681121826172,14.63988971710205,20.26332092285156,26.31776428222656,43.10429000854492,29.2589054107666,18.94149780273437,9.276537895202637,22.480886459350582,22.15963554382324,41.95358657836914,51.86461639404297,22.785341262817383,8.032856941223145,13.634771347045898,3.270623683929444,41.65354537963867,8.542377471923828,31.91441345214844,,18.19495391845703
2009-12-07,5.727859020233154,36.369998931884766,8.520000457763672,6.7104997634887695,32.20313262939453,29.97937393188477,83.87999725341797,43.63474655151367,16.467500686645508,16.801401138305664,9.005670547485352,26.69408226013184,76.31928253173828,14.670921325683594,20.36434555053711,26.266576766967773,43.110984802246094,28.915424346923828,19.066699981689453,9.158655166625977,22.25825500488281,21.841550827026367,42.18519592285156,51.645843505859375,22.640947341918945,7.987143039703369,13.685660362243652,3.690345764160156,41.56705474853516,8.46328067779541,32.40389633178711,,18.11788558959961
2009-12-08,5.7557477951049805,36.08000183105469,8.670000076293945,6.70550012588501,31.974342346191406,29.62531471252441,83.88999938964844,43.193607330322266,16.03499984741211,16.5238037109375,8.75748348236084,26.41852569580078,78.37724304199219,14.690940856933594,19.967443466186523,26.01795768737793,43.030609130859375,28.88738822937012,19.00410270690918,9.163192749023438,22.227514266967773,21.93126678466797,41.286041259765625,51.11554718017578,22.473731994628903,7.9885711669921875,13.47148895263672,3.5114474296569824,41.16781234741211,8.39209270477295,32.07524108886719,,18.131494522094727
2009-12-09,5.996142387390137,35.849998474121094,8.710000038146973,6.565499782562256,32.587188720703125,29.80595970153809,85.16000366210938,43.1274299621582,15.942500114440918,16.558502197265625,8.74862003326416,26.435752868652344,77.60987854003906,14.740240097045898,19.8808536529541,25.83513259887696,43.11768341064453,28.87335968017578,19.05352020263672,9.281134605407717,22.6308708190918,21.833402633666992,41.27922439575195,52.85894393920898,22.58014297485352,7.994286060333252,13.13645362854004,3.5986034870147705,41.414024353027344,8.42372989654541,31.676666259765625,,18.53042793273925
2009-12-10,5.954612731933594,35.79999923706055,8.579999923706055,6.769000053405762,32.873191833496094,29.92157745361328,86.08999633789062,43.200958251953125,16.172500610351562,16.614030838012695,8.75748348236084,27.263227462768555,76.86775970458984,14.802302360534668,20.198373794555664,26.01795768737793,43.378883361816406,28.92944526672364,19.30062484741211,9.272065162658691,22.740795135498047,22.03729820251465,41.58575439453125,53.4820671081543,22.70174789428711,8.105713844299316,13.295489311218262,3.534384250640869,41.414024353027344,8.823166847229004,32.159141540527344,,18.65963554382324
2009-12-11,5.901256561279297,35.380001068115234,8.640000343322754,6.707499980926514,33.281742095947266,30.318986892700195,87.30999755859375,43.612674713134766,15.8149995803833,16.496049880981445,9.971832275390623,27.61164093017578,76.78040313720703,14.777527809143066,20.55918312072754,26.339698791503903,43.43245697021485,28.712127685546875,19.475244522094727,9.888993263244627,22.724021911621094,22.08623504638672,42.00128173828125,54.19136428833008,22.68654060363769,7.9571428298950195,13.541465759277344,3.488511323928833,41.48055267333984,8.858757972717285,32.81644058227539,,18.43750190734864
2009-12-14,5.971283435821533,35.779998779296875,8.680000305175781,6.568999767303467,33.73116683959961,30.52491569519043,89.87000274658203,43.72294998168945,16.229999542236328,16.544626235961914,9.830008506774902,27.7248764038086,79.06794738769531,14.908158302307127,20.833402633666992,26.42013168334961,43.50612258911133,29.279930114746094,19.452178955078125,9.898063659667969,23.053787231445312,22.60821533203125,42.32823944091797,54.29743194580078,22.8841552734375,8.058570861816406,13.605083465576172,3.5940160751342773,41.926361083984375,9.032774925231934,33.45279312133789,,19.214977264404297
2009-12-15,5.886100769042969,36.36000061035156,8.819999694824219,6.511499881744385,33.46969223022461,30.52851676940918,89.87000274658203,43.36269760131836,16.267499923706055,16.294795989990234,9.705914497375488,28.02973175048828,79.76646423339844,14.843342781066896,20.94165229797364,26.38357925415039,43.35879135131836,28.64204216003418,19.458776473999023,9.75290298461914,22.874000549316406,22.68160820007324,42.23286056518555,54.82109832763672,22.81575965881348,8.131428718566895,13.645371437072754,3.589428663253784,41.33414840698242,8.989269256591797,33.32691955566406,,19.52552604675293
2009-12-16,5.912170886993408,37.86000061035156,9.149999618530272,6.418000221252441,33.723018646240234,30.571882247924805,88.86000061035156,43.20830535888672,16.44499969482422,16.27397346496582,10.326383590698242,28.24749565124512,78.53536224365234,14.958958625793455,20.898351669311523,26.390878677368164,43.39897537231445,28.992536544799805,19.247907638549805,10.161168098449709,22.953182220458984,22.755014419555664,42.51895523071289,54.17146301269531,22.87655639648437,7.868570804595947,13.581754684448242,3.878416538238525,41.36077880859375,8.874581336975098,33.2010498046875,,19.72726058959961
2009-12-17,5.816076755523682,37.0099983215332,9.119999885559082,6.3454999923706055,33.0529670715332,29.94324493408203,89.16999816894531,42.495155334472656,16.219999313354492,16.08659553527832,10.282065391540527,27.81197738647461,73.7507553100586,14.863363265991213,20.78288650512696,26.083759307861328,43.17794799804688,28.228471755981445,18.77346992492676,10.242815017700195,23.07893943786621,22.689775466918945,42.17838287353516,53.34284973144531,22.496543884277344,7.675714015960693,13.412116050720217,3.86007022857666,40.98149871826172,8.799439430236816,33.215023040771484,,19.72726058959961
2009-12-18,5.924296855926514,37.34000015258789,9.050000190734863,6.423999786376953,33.10197830200195,29.84931182861328,89.48999786376953,42.958343505859375,16.969999313354492,16.19069480895996,10.335247993469238,27.82939910888672,74.16987609863281,14.925424575805664,20.67464828491211,25.80588722229004,43.110984802246094,28.705135345458984,18.753700256347656,10.197454452514648,23.739402770996094,22.836572647094727,42.34867858886719,53.67430877685547,23.07415008544922,7.610000133514404,13.660215377807615,3.8577756881713854,40.95488739013672,9.36497688293457,33.73249435424805,,20.16699981689453
2009-12-21,6.009176254272461,37.27999877929688,9.529999732971191,6.639500141143799,33.51873016357422,30.06970596313477,89.70999908447266,43.575904846191406,17.43000030517578,16.40582847595215,10.09592628479004,28.22136306762696,73.96903991699219,14.981982231140137,20.898351669311523,25.99600601196289,43.084205627441406,29.371068954467773,18.8393669128418,10.260964393615724,23.7878475189209,22.885507583618164,42.68246078491211,53.979225158691406,23.19575500488281,7.708570957183838,13.757752418518066,3.9953901767730713,40.78854751586914,9.151413917541504,34.49468994140625,,19.83606719970703
2009-12-22,6.073746681213379,37.34000015258789,9.43000030517578,6.6875,33.84556579589844,30.073299407958984,90.8499984741211,43.79648208618164,17.825000762939453,16.482166290283203,10.450478553771973,28.142967224121094,72.90387725830078,15.04304313659668,21.13648223876953,26.464014053344727,43.2181396484375,29.399099349975582,18.8690128326416,10.387979507446287,23.812061309814453,22.795799255371094,42.89362335205078,54.33056640625,23.42376136779785,7.658570766448975,13.80440902709961,4.100893497467041,40.78854751586914,9.380794525146484,34.11708450317383,,19.561798095703125
