Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2003-01-21,0.2153821890809217,12.8448842551455,6.119999885559082,1.0625,24.217166693714045,16.86192743780146,,20.832682825389707,,9.868478629584926,14.348782786696102,47.263898726427065,,14.02250864443664,21.18406530670125,31.34618561227333,14.904084325864718,12.38634181042534,12.187734057830712,,12.535745945950898,9.001324857477519,35.591809209614574,16.11139264078367,0.826429009437561,4.446497393174445,0.837151195500448,24.83495153521934,3.9548030123008577,19.36720175142533
2003-01-22,0.2118961119297512,12.73019918532607,6.0,1.03849995136261,23.236006490219783,16.534057408789682,,20.14055787035034,,9.847661009719786,13.67120304213044,45.781620795405615,,13.50477432280753,20.80529017671665,30.6036160128618,14.285886603204473,12.257547667234526,11.60437372809259,,12.088039599241547,8.834204963234214,35.24122592863311,16.02443192079184,0.8128569722175598,4.327068310268665,0.7989245579194588,24.58423220913163,3.9310736556746257,18.766661516508048
2003-01-23,0.2129571017288064,13.024392442724476,5.800000190734863,1.0770000219345093,22.99558698816954,16.081275670629548,,20.209776330520093,,9.910118705646871,13.80671378448137,44.72282218904997,,13.598338775768994,20.8704919736991,30.864368620435755,14.10605136351008,12.210967210013736,11.712072656527036,,12.290840469138017,8.60370048053058,35.76009299023281,16.136247499632958,0.8507140278816223,4.3231191204007295,0.8233895932246691,24.28620291362852,3.960736278251594,18.57082761394077
2003-01-24,0.2158370818565185,13.343520946880094,5.650000095367432,1.1295000314712524,22.92411192806957,16.35606983980908,,20.48662734099356,,10.097497377136117,14.029918112050632,44.12992324337,,13.629524016246297,20.817704326008258,31.06844028406821,13.965557058060584,12.057503597376044,11.927464580932238,,12.382684216467554,8.805397765778077,35.97043001979295,16.161093321358866,0.875,4.381352596970906,0.8172734489953257,24.357851414146573,4.342374775435163,18.7731884939474
2003-01-27,0.2073490625510846,12.675346835193665,5.369999885559082,1.0839999914169312,21.61805498178513,16.096890923123603,,19.84987418300883,,9.445149435392295,13.471912724021466,43.4946619942344,,13.111800965206855,20.41408343674217,30.070805060086148,13.347359149392975,11.605346548830475,11.442826479474729,,12.015331081552985,8.436585029091798,35.31132326541176,15.319332482119782,0.8642860054969788,4.2540274692109765,0.7606990819234777,24.09994296926189,4.45508610243084,18.08780000693044
2003-01-28,0.2158370326503736,12.8149660431504,5.289999961853027,1.0954999923706057,22.209362048808327,15.8783110372467,,20.00213654766501,,9.63252534659171,13.39219661775345,43.96050816390912,,12.962086098644487,20.55379819898144,29.929084173981742,13.263062968424796,11.509434229326244,11.631296013349967,,11.881405524796527,8.471158698636048,35.12902461469527,15.434265216473351,0.8592860102653503,4.315222506814576,0.7561122462007108,24.140062571788267,4.508475538007241,18.01599620712201
2003-01-29,0.2205351600410406,13.1091617172424,5.300000190734863,1.0774999856948853,22.761664049092698,15.98760536947463,,20.0990342089718,,9.833782052344112,13.440025319785711,44.21461156424126,,12.537917347688431,20.4916990532711,29.61732964683621,13.03825898537678,11.262803926265793,11.66719508755211,,11.651810987189975,8.45963360282442,35.14866460582776,15.136077597881696,0.8999999761581421,4.404053156755827,0.7721669476432556,24.28621435576368,4.459041669613995,17.395878985685954
2003-01-30,0.227053094732589,13.463194813282335,5.610000133514404,1.1100000143051147,22.846146612987365,15.928485672872302,,20.278983306618432,,9.889298350789744,13.599457844033182,44.38402534894053,,13.08060977874483,20.25884030738105,29.62867216347107,13.206865858758851,11.166893567758803,12.115933997294476,,12.1683930835182,8.327091445919256,35.43755295193458,15.580250805316636,0.892857015132904,4.507690642539785,0.8256833867696939,24.486810732885,4.534183210722369,18.466385316143324
2003-01-31,0.2150790473107699,12.884776149242075,5.050000190734863,1.0820000171661377,22.384802561242825,15.527371911051654,,20.00213354173396,,9.410450778569942,13.39219677857413,43.95205411311039,,12.881000075619632,19.904889072693592,29.532305251538528,12.785371377692456,10.769545551551396,11.756946383468197,,11.770435696820885,8.211840402600584,34.68309697592394,14.738497307915246,0.9057139754295348,4.418858045798362,0.7538184098921642,24.157249155989707,4.453108898464795,18.07475353187238
2003-02-03,0.2184132020934223,13.433275726709448,5.239999771118164,1.097000002861023,23.16452237784626,16.060097652115847,,20.050584549724125,,9.38269190930184,14.077752731027928,44.54495913331356,,13.09931198060321,20.10360331853957,30.32587210422892,13.206867733137177,11.112088813132749,11.71207503152746,,11.996200265862589,8.10810628413708,35.22999570702272,14.887584817832233,0.9385709762573242,4.407014226857034,0.8035118257911248,24.518321630193384,4.482769605145567,18.557787256172407
2003-02-04,0.2190200387490784,13.188944255235468,5.039999961853027,1.097000002861023,22.904618086116827,16.028769746713934,,20.119798075975982,,9.188374380568828,13.655259366166224,44.87529816017102,,13.192886792981096,20.060128880336496,29.76470623078883,13.257446457397071,10.964108814656202,11.326156353399504,,11.827834001661484,8.229121671476191,34.86259463132399,14.847205626241369,0.8999999761581421,4.3606242335368375,0.7989246624544375,24.40083150150528,4.445200215647428,18.62306248626795
2003-02-05,0.2229610659570658,13.198916883790416,5.070000171661377,1.1089999675750732,22.85913689257905,16.279460677559047,,20.029821770027457,,9.236953850085904,13.591486697162429,43.99441804018766,,13.26774171440001,19.898678474324303,29.90641447483534,13.066370762956897,11.112090968243072,11.514622491147437,,11.762780846284231,8.24065091732609,34.77283226164421,14.85653148919931,0.8757140040397644,4.311273393489266,0.7851633068848445,24.618614926004668,4.453108334656471,18.30972858115689
2003-02-06,0.2176560291043491,13.1241215476008,5.03000020980835,1.1080000400543213,22.28733599105809,16.135307740058355,,20.51430383544026,,9.098156259552782,13.471913619502876,44.129921582302906,,13.267735428437929,19.911099266218727,29.537972699661925,12.740408967404823,10.975065427426252,11.613350868225098,,11.552321867957753,8.04471555795066,34.604540372919665,14.555231309001725,0.8542860150337219,4.272780519310478,0.8287409949431502,24.38650202163473,4.352261413294131,18.38806860271401
2003-02-07,0.2205351496487495,13.293657018375542,5.139999866485596,1.1050000190734863,21.94295623341505,16.169770400842747,,20.327436186096,,9.257775772311833,13.312481641820186,44.97693297757254,,13.6607208383045,20.013566970825195,29.3055668476748,12.701066463944422,10.988772366784824,11.667195000722996,,11.479622233682145,7.940990461049397,34.63820302411301,14.872055803262628,0.8428570032119751,4.281664269070954,0.7966310292456013,24.317726306542315,4.411582974702721,17.976826298254544
2003-02-10,0.2161400971350789,13.089215456199776,5.050000190734863,1.0700000524520874,21.799993019697432,16.169781208565873,,19.794503402367727,,8.966300003907042,13.017533760289194,43.87579840906759,,13.380019613469704,20.041503652242625,29.14118385836744,12.363871020081962,10.87915648633844,11.281278665744937,,11.234721062127669,7.860317302218319,34.35211942336328,14.53659707246142,0.87357097864151,4.209611900419526,0.7454084573303461,24.1715808511176,4.334463235936079,17.363238808654632
2003-02-11,0.2197780570189234,13.313603401184082,5.170000076293945,1.0779999494552612,21.994925092407065,16.21678580968814,,20.07135103124446,,9.243893642492964,13.153050628804252,44.096027233119365,,13.429917697069348,20.21226895078911,29.75337033303129,12.61676937628214,10.93396624050962,11.61334484845172,,11.690075800115732,7.96404177867223,34.91586819813804,14.691902728999066,0.9214289784431458,4.340882840650199,0.7614632990216461,24.32345642082452,4.391808737516676,17.49379298089289
2003-02-12,0.2162911621839024,13.333547762207958,5.079999923706055,1.0394999980926514,21.559582449650904,15.85641654696151,,19.85679884916242,,9.327171446682012,12.969704797067669,43.66404595877068,,13.24278595934346,19.790008599136463,29.36226118710401,12.36387033044305,10.79147274370458,11.397951184827017,,11.65181150711997,7.958277758419417,34.624177584655065,14.458944436726712,0.9549999833106996,4.328055183885924,0.74158566197926,23.85636737622539,4.368079656454927,17.604763693132398
2003-02-13,0.218413165743545,13.318589652709612,4.949999809265137,1.0475000143051147,21.117738422531133,15.721663617762008,,19.93983958561866,,9.167552032711102,12.874046348475368,43.07113004692727,,13.2240781070179,19.78690850112197,28.45293515556558,12.08287440651806,10.901082640209,11.236407724050498,,11.48344580413,7.866078321893642,34.35772276572368,14.415463214854904,0.9507139921188354,4.311274833785348,0.7584057548345463,23.81337321608701,4.401695744609552,17.800590716770447
2003-02-14,0.2214450330474404,13.443248569644853,5.0,0.9994999766349792,21.111238266237503,15.790603981253328,,19.74606079652348,,9.292470858400394,12.714618043524837,42.689947735433456,,12.862280578729807,19.90800131380492,29.204227328364308,11.970471340160088,11.00247566819042,11.101785500106782,,11.257679921367584,7.675907351336755,34.55126224563479,14.67636598052135,0.9521430134773254,4.342857668014853,0.8577931014996578,23.698742982540782,4.352261254023519,17.559067450848325
2003-02-18,0.2235670655317678,13.73744190142644,5.329999923706055,1.0075000524520874,21.832482714893324,15.919090785652443,,20.036744739552365,,9.667223065608995,13.43205687765519,43.960500511706975,,13.411204558615568,20.243312054390657,30.16613955163001,12.408832191823764,11.22169858266455,11.317180315182169,,11.55614840449851,7.652855770319623,35.095376649981084,15.29448290542598,1.022143006324768,4.454389827457195,0.9556522297663976,24.04262484120533,4.474859801898827,17.858868202215106
2003-02-19,0.2284170706889525,13.991748697464246,5.599999904632568,1.0575000047683716,22.28734379912197,15.903412313744576,,20.507377650662924,,9.88236074723181,13.75091531681796,44.2145880335985,,13.59834126612341,20.274364281144965,30.17184097454968,12.644869804382324,11.287465911857277,11.388980243275263,,11.762780846284231,7.773871651606222,35.69936695517872,15.468315524595647,1.0585709810256958,4.496832505654659,0.9671203096805202,24.171578001816496,4.5084767230561,18.25136145840872
2003-02-20,0.2250830470963257,14.111419459008728,5.599999904632568,1.059499979019165,22.261339043446213,15.793737685364064,,20.43817650200404,,10.048913768301956,13.368282448818118,43.791120974505816,,13.710616617971729,20.08807590319842,30.223067004176976,12.70107218800206,11.092908650332568,11.17358525733029,,11.720690664345446,7.923700682903507,35.52457291431081,15.437148403159204,1.1064289808273315,4.501766038024215,0.9862330610088336,24.042618430947787,4.542091999166278,18.107454904561
2003-02-21,0.2246280828476704,14.196189710125312,5.46999979019165,1.0674999952316284,21.864973068237305,15.82508082483329,,20.4589290406692,,9.875420477619087,13.543654612688757,43.19818326713136,,13.567152779562754,20.11608648365493,29.870179404705915,12.69545022588279,11.043579492946543,11.03896243893563,,11.563802685749188,7.641327741359034,35.38360875838865,15.138005706864098,1.100000023841858,4.528418093466214,0.9816460168717016,24.11426128417369,4.534181926776139,17.95700269883938
2003-02-24,0.2252341036702143,14.41060169528938,5.489999771118164,1.0820000171661377,21.68304174021435,15.98175621183362,,20.756544438372533,,10.0905566852046,13.4559710411384,43.155841986451726,,14.259544389395646,20.244045363857087,30.445038500965463,12.864051294987826,11.134011686641507,11.029993278162406,,11.670942794675044,7.837264061473693,35.767025279943944,15.23149211562543,1.0242860317230225,4.5767805793571545,0.9747652792518712,23.985311947225217,4.551979852710638,18.38220153124685
2003-02-25,0.222506046759321,14.096463483976416,5.150000095367432,1.0750000476837158,21.42962876739599,15.784339172961303,,20.278986255886103,,9.68110494113942,12.993621364843843,41.71590073767141,,13.97260709592027,19.960056218721444,29.51728517868786,12.363871550764994,10.879155061875434,10.769720894949778,,11.292117210392473,7.664380699515997,35.251083411353214,14.670588276794264,0.98642897605896,4.426753235599145,0.963297338118473,23.584130868729776,4.409606153817852,18.47378895050067
2003-02-26,0.227204962259016,14.026652429777132,5.25,1.0815000534057615,21.488101292680177,15.972362862921711,,20.65272181072724,,9.750501944348477,13.23276722169139,42.22411255224376,,14.19092888757138,20.30021577607186,30.029531871598213,12.56057078483128,11.043578079135974,11.003063408886264,,11.54849548881383,7.520313026007146,35.43998635423544,15.000892810057328,1.054286003112793,4.481041263766627,0.9762944270206024,23.75606976132839,4.474858519711463,18.44762018301149
2003-02-27,0.2208390150850035,13.63771809306219,5.170000076293945,1.0829999446868896,21.44261782663498,15.969225597705078,,20.86728103947603,,9.465967737040442,13.312481299518774,42.52902717995332,,14.346878080561916,20.066161572047623,29.59128132294452,12.58866744114136,10.920260745318927,11.092809606543009,,11.288292274686135,7.416584818046997,35.41178348342736,14.894944714059648,1.0585709810256958,4.455377133940776,0.9503000998421466,23.704474228691176,4.423448826965029,18.486867556523244
2003-02-28,0.2252341099648269,13.542976369892395,5.360000133514404,1.0785000324249268,21.514098404713327,15.981756785190695,,21.10952468147841,,9.549249752198996,13.35233849005496,42.60527118359961,,14.178453678301976,20.33142334201261,29.898617214591223,12.723550521129196,11.032613746214004,10.859466377963548,,11.4604856181252,7.693192328661035,35.64016179108584,14.795223292376946,1.1878570318222046,4.562960767811007,0.9311869333040498,23.670096180921583,4.548024474901652,18.480321121619543
2003-03-03,0.2275080104643644,13.68758049441997,5.550000190734863,1.1074999570846558,21.96244788347705,15.856411204888447,,21.234102317028427,,9.826844693971092,13.631342969072657,44.45181169917743,,14.652521889211762,20.237795833537103,30.25721053056752,13.01016099747465,11.005216304353567,10.91331344308165,,11.659462196895984,7.981330421293189,35.48227191116443,14.96973650562578,1.2078570127487185,4.589611261880273,0.9762947748290952,23.598454080522245,4.670623361330935,18.84012350071697
2003-03-04,0.2234150946528382,13.303630495454218,5.28000020980835,1.0850000381469729,21.54659318561572,15.715396345823176,,20.631961200484284,,9.51454898365545,13.392195370386546,44.34165889907759,,14.278255126745815,20.190987234931075,29.847403955537203,12.841569539568104,10.750364818661351,11.17803244348544,,11.452830156645035,7.497263858159509,35.200342742988695,14.695515225131055,1.1421430110931396,4.614286392721665,0.9518294306243158,23.211597758911896,4.613279327577807,17.8654093872683
2003-03-05,0.2214449834862427,12.994474860998558,5.260000228881836,1.1039999723434448,21.260684086719007,15.564981162440422,,19.24080719263976,,9.50066948177154,12.595044000022442,43.84191659389776,,13.723100248437545,19.62926452459412,29.32376937782443,12.594293317236632,10.26258265047174,11.04335862928604,,11.257675513885289,7.474213431968947,34.91839057163173,14.37767507004073,1.1685709953308103,4.50670113552344,0.9319517834428164,22.85338764814276,4.617233160122491,17.459817863749283
2003-03-06,0.22099008358525,12.795021460613428,5.409999847412109,1.116000056266785,21.371150400070523,15.715395908207922,,19.45536391266277,,9.334112434740067,12.587070966787104,43.57089649181598,,13.704380240060976,19.722887768655404,29.938473789360856,12.59990916551719,10.28998565673828,11.13314084990824,,11.449009487246196,7.214891806216299,35.20032940454862,14.439997142673182,1.1649999618530271,4.574807029585237,0.9487714313185484,23.013860773189027,4.591525785605431,16.949573556519773
2003-03-07,0.2193231371099388,13.164012165338075,5.300000190734863,1.116000056266785,20.812332279769304,15.355022454083416,,19.62839465537042,,9.125915673194692,12.28415418534793,42.8163153491067,,13.454872749477396,19.61678310994365,29.91001261333136,12.189656764328989,10.180370426568707,11.204969955922383,,11.227068139785631,7.180314410920185,34.67874632686017,14.302891737984208,1.1414289474487305,4.6004691681860175,0.925835848195006,22.97088524782334,4.571752818643199,17.047692862555962
2003-03-10,0.2199291484310996,13.36845122253498,5.25,1.1299999952316284,21.163221413648245,15.480375312967997,,19.88448286097876,,9.125914701823737,12.355894358529804,42.81630179829794,,13.94141924442011,19.613660538320417,31.04835273250782,12.290809980097125,10.248880973765509,12.03995372011915,,11.548495777621174,7.347431659698486,34.847905771879226,14.52725193873794,1.1414289474487305,4.821558165518468,0.9449487457869912,23.14282311519677,4.48870161395385,17.368240032945106
2003-03-11,0.2176560548040032,13.318587918154718,5.539999961853027,1.1375000476837158,20.71486951671628,15.308009338926274,,19.75297460791917,,9.049578267841255,12.212408152610198,42.16345135469685,,13.754510302267214,19.20797535322539,31.02559460797657,12.110976732593889,10.166669844427837,11.591040255338854,,11.33038227641763,7.157262597994324,34.30657187021965,14.371440238278645,1.1235710382461548,4.666598867059808,0.9350101947784424,22.856256080606368,4.437289241115676,17.45327807295575
2003-03-12,0.2147760588635881,13.203904736794785,5.480000019073486,1.125499963760376,20.467962978460072,15.543049658309071,,19.351538666811354,,8.931599318885494,11.965289355494212,42.03628208093246,,13.604391364795266,19.0800258733063,31.01989757384418,11.520883146538791,10.336665587590211,11.222924509910186,,11.066353544247027,7.174552119584081,34.16278946654271,14.215639145156343,1.1035710573196411,4.683377118542852,0.9426552187813114,23.12849022510585,4.391809068841394,17.204687980094818
2003-03-13,0.2193230634828106,13.941885429733336,5.670000076293945,1.184000015258789,20.94229310605301,16.13844267344496,,20.36896166655637,,9.007939204301564,12.276182627688115,41.417363921906926,,14.073510844739593,19.254785145781646,31.12234127845677,11.94237465570907,10.634364665770546,11.9411920874267,,11.30742247351941,7.260997407011763,34.678740600647394,14.7827682969636,1.097143054008484,4.833523276376767,0.9892907218120248,23.713070397292388,4.534180848738476,17.956988364523347
2003-03-14,0.2225061343625732,15.09872340255934,5.789999961853027,1.2269999980926514,21.696040290488043,16.2982664841189,,20.72193308553791,,9.417389442041312,12.97767532885198,42.180424727480855,,14.51761600812219,19.548128846689924,31.68014955034018,12.234609387610844,10.929309290698486,12.102801491249473,,11.720693102681464,7.376247519797888,35.43998688272372,15.381060633040132,1.1857140064239502,4.868118504183975,1.0603913640734215,23.982443156235515,4.751695269844869,18.51303266968521
2003-03-17,0.2256890857997868,15.143602462334863,5.599999904632568,1.2235000133514404,21.75451760395656,16.26379294372624,,20.34819096144676,,9.167554554472511,12.905932776908609,42.22281339470217,,14.336211986239288,19.566847867343967,30.99143699350752,11.94237856102886,10.998213520245711,11.923236479271743,,11.55997575546456,7.802690124145723,35.327212498170454,15.28134606868607,1.1842859983444214,4.91754086504641,1.0091683132285003,23.85062487065664,4.753674244485628,17.898121402640946
2003-03-18,0.2273560911417007,16.105970841721955,5.940000057220459,1.3229999542236328,23.22302156134701,16.812179783989105,,21.206421085614856,,9.861540925099296,13.559598535193151,44.00328084827864,,14.980464819790528,20.17538597822221,32.095627204582215,12.8584302762545,11.306936730233646,12.345216240602475,,12.394162258729608,8.010140523435593,36.21814949625061,16.135151915247256,1.3214290142059326,5.031213672638239,1.0817985056809662,24.5011312413479,4.9751426078570535,19.494286258156464
2003-03-19,0.2284170462673842,16.026189612586595,6.690000057220459,1.316499948501587,23.94426183407172,16.827857960541394,,21.531714029126345,,9.93093952559006,13.272621262062785,44.76635115174089,,14.93668365774822,20.075532784595,32.35175482425207,12.84156642435774,11.293151201502011,12.73128757656258,,12.13012988583604,8.194549180465037,36.64387742051966,16.191246245323747,1.363571047782898,4.86712829844624,1.0795048103370188,24.82206884852334,4.965256355694707,19.27187386017652
2003-03-20,0.2262951250861817,16.461495518094562,6.869999885559082,1.3170000314712524,23.58688267839255,16.984537221553836,,21.351765447898345,,9.694982944798037,13.208851134022945,46.78422197083105,,15.205638119907452,20.25028700098374,32.53958773291276,12.802231470614537,11.524700501349056,12.812091887116235,,12.168390799420406,8.396243627326042,36.57619329421672,16.216174016046683,1.3892860412597656,4.965974699464814,1.0825621919106,25.07712170782179,4.923730334775725,19.36345603640254
2003-03-21,0.2287201079367704,16.71091215455103,7.21999979019165,1.3854999542236328,24.04173418666844,17.23523281080306,,21.56632110314368,,9.903180624704344,13.89440199944725,48.45449566810018,,15.949980782242273,20.54987902823237,33.11445160890032,13.426047785698788,11.563287690219871,13.009614702304326,,12.792119949321936,8.304040171316682,37.061154848395006,16.671124421155216,1.3650000095367432,5.238786337586399,1.1299632985020147,25.40380786550997,5.0799432845073,19.69054356771237
2003-03-24,0.2223541601532233,15.817999589255768,6.900000095367432,1.3539999723434448,23.97674684563601,17.25089654434917,,21.59399926158797,,9.396568979521204,14.277039658310189,47.77620933962196,,15.32448703233676,20.55299733672016,32.4997427636898,13.34736130253432,11.521936602237416,13.1532694017259,,12.861001905722738,8.252174342325446,37.24443162020596,15.923263692146325,1.3049999475479126,5.250646388604863,1.0382209666670743,25.21753046007098,5.042373541432679,19.48121253109275
2003-03-25,0.2184131403150326,15.384015558703714,6.590000152587891,1.3125,23.39195231952982,16.9218618814385,,20.971095640871383,,9.368813898176365,13.942238377946513,46.970742115689454,,15.2306553125777,20.06616855665148,32.15824032725664,13.24619765215606,11.273856192851005,12.839026082491312,,12.317632272082117,8.085055235335865,36.81585762709292,15.954421653740376,1.285714030265808,5.174536503013448,1.0451010319210496,25.09431037023623,5.002827533832085,19.29804927458264
2003-03-26,0.220535148428855,15.588538561752904,6.690000057220459,1.343999981880188,22.872137573108184,16.765175459760016,,21.3656040529541,,9.507606362894906,14.229209543267354,47.37772163758904,,15.73105429333241,20.440650546579484,32.49405001279346,13.431662025345393,11.315206391430271,13.467506043690818,,12.520438777967692,8.211840175304513,37.3036134257061,15.867172213758534,1.385714054107666,5.227914743746672,1.0955597612917838,25.22614302523772,5.139265163759216,19.49429030880721
2003-03-27,0.2170491590258402,15.663361882851673,6.400000095367432,1.3795000314712524,22.61222380567673,16.76519491635176,,21.52479126033157,,9.424328519361652,13.830633292545372,47.14030589411996,,15.649745676589587,19.89453109833125,31.873654224208032,13.493481006946883,11.158090288305566,13.11735435358344,,12.474519215586076,8.154209180216201,36.80741792421768,15.543098861708843,1.464285969734192,5.075692574117009,1.0871495100950572,25.160230523768032,5.1333328249703,19.42888116984363
2003-03-28,0.2182621029066635,15.663362649448072,6.380000114440918,1.3795000314712524,22.222354389579035,16.94693166063632,,21.012631141941167,,9.306350819556164,14.013982452182049,47.606643613383575,,15.674759466631292,19.77594097475941,31.873648825677577,13.555301789813331,11.262834315540935,12.86596409855588,,12.497479955511215,8.355900647701658,37.12035443289631,15.374827384948729,1.5535709857940674,5.157736657184546,1.0703303271304658,25.44105093841819,5.151129968899039,19.30458557529986
2003-03-31,0.2172010834466743,15.45385215561227,6.0,1.3285000324249268,21.85198109560936,17.106753358120685,,20.73577627808213,,9.035698461675548,13.790772288261218,47.26748102175978,,15.011738180232852,19.566848281457755,32.30053485194367,13.34735896962304,11.113981808695495,12.61456391073013,,12.328797285052458,8.384718596930796,36.06589378163623,15.113074609478035,1.4421429634094238,5.144883556285985,0.9954067996078332,25.36080884473408,5.026554088826871,18.755076131021
2003-04-01,0.2152301210444253,15.568583401153578,6.199999809265137,1.277500033378601,21.598558164907303,17.078543697703967,,20.881118440259783,,9.049577838171784,13.567570601683745,46.71639990914935,,15.393286410189956,19.598061796100566,32.938016006691136,13.572159343558464,11.163600859879434,12.901873161066158,,12.198412834490496,8.413531575316775,36.66359890851057,15.24395313827056,1.464285969734192,5.090518125819681,1.0053456848249265,25.51843346619263,5.103674222898309,19.069080352783203
