Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2017-01-31,28.224153210544777,113.22000122070312,10.600000381469728,41.1875,70.00043480808613,55.290717232960006,416.7300109863281,143.27211647937114,78.44999694824219,25.094282265396256,44.06099648084816,105.90322354490216,173.425432234692,40.97499847412109,117.093758049753,55.96499173418541,91.37430227836916,94.2311539722876,71.21305353285544,33.63935089711888,49.132466667534,102.11624138233634,80.52104188883858,104.81579579650356,138.15101375168717,59.34067331168036,140.5500030517578,48.081511878947126,26.848496543567705,72.51728902014823,48.7291043541072,53.19192225165971,16.615999221801758,,78.46346930496242
2017-02-01,29.594004596797387,113.30999755859376,10.899999618530272,41.46049880981445,69.99134245813842,55.26500843453598,420.30999755859375,144.46244834538004,78.91000366210938,25.233337676840105,43.77518430140776,106.0181377615003,172.51402141033645,41.20000076293945,117.11926481522497,56.11999678026567,90.94243389621688,93.97216242446508,71.1631278489592,33.74502115178944,49.59490377978002,102.75221528586698,79.8125720734236,103.86153190048682,138.49098205566406,58.88322548586908,141.1999969482422,49.29099327827719,27.25018198428777,72.852148845044,48.45839937152672,53.34200292581804,16.8700008392334,,79.19908394072876
2017-02-02,29.81533257109377,112.81999969482422,11.979999542236328,41.829498291015625,69.42666917256409,55.7705336972269,420.0,147.10764785390086,78.33000183105469,25.102465339286063,42.954629274903965,106.49694156945463,169.63387171769352,40.75,116.9576256444838,55.73248350222671,91.0892704405362,94.25622000580064,70.16482829316313,33.65560605715861,49.330651945646906,101.1043981307522,79.72755137466366,104.40684571028576,137.66874641365402,57.86766953995849,140.61000061035156,49.30960220726479,27.920473687561262,73.33766118873876,47.1921417128893,53.28364197954061,16.555999755859375,,78.473016774649
2017-02-03,29.892205483659183,113.5500030517578,12.369999885559082,40.33599853515625,70.25545554142346,56.84156369257357,430.9500122070313,147.88358540488642,80.38999938964844,25.57686923445796,43.81206480672846,106.20008950013452,169.60656321433632,41.15650177001953,116.77895032058096,55.53874799833322,89.48273145434736,94.82434362970392,71.70388924695555,33.793779006291494,50.01959245212242,102.44386302514756,80.07708154295808,105.06287408006617,137.5818015003285,58.096410123085086,139.50999450683594,48.95607466199055,28.45029264330744,73.76458477812263,47.340579365627576,53.2419525819091,16.79400062561035,,81.91230405348834
2017-02-06,30.0832422734724,114.68000030517578,12.460000038146973,40.4900016784668,70.78369724263987,56.61879432579739,398.80999755859375,148.28914449085107,80.0199966430664,25.59322810712127,44.42977841651533,105.26162592359572,173.56209991148577,41.04600143432617,116.92359937039102,55.76156041536329,92.41943349705409,94.7909243166834,72.20304348424166,33.753138698220155,50.18004182645435,102.70404541241982,80.72886433110682,105.72745111906538,137.66081776131705,58.09641653425519,140.0,48.46296578302776,28.09297195587737,73.24558845981643,48.03921641449863,53.1669254606818,16.733333587646484,,82.22755169686417
2017-02-07,30.4117204858916,114.83000183105467,14.050000190734863,40.46549987792969,71.09332862165779,56.31889888532715,396.25,147.71598102100955,80.27999877929688,25.666843255087525,44.66027511283294,105.00305455591884,171.52960408116917,41.275001525878906,116.69388870590444,56.16843648816576,92.80811535215643,94.90786026204148,72.49422951988079,33.89129565421044,50.34991531840135,103.1087671835832,80.82334180657234,106.46018619658332,139.2104133524904,58.31598923550784,141.49000549316406,49.374726165591774,29.251184351430705,73.36278173440981,48.93991937134759,53.258625057565325,17.21266746520996,,82.12248793028853
2017-02-08,30.6004335879456,115.0,13.210000038146973,40.634498596191406,70.61976211615342,57.12430674150452,400.5,148.0873829781239,80.0,25.732280585259005,44.49432462546602,104.9168649402729,171.11950831565818,41.5265007019043,116.46416655925408,55.91655695476743,92.41942477447894,94.65725454803876,71.6955832302518,34.06199184060995,50.2083640476175,102.67512759043946,80.97448717170226,106.14495501326512,138.8467560422624,58.16046265303565,143.57000732421875,49.0677091331954,29.177252031544207,73.72273046051768,48.41358067232319,52.95015089167536,17.156667709350586,,81.96963066130223
2017-02-09,30.80329107887634,116.26000213623048,13.779999732971191,41.08000183105469,70.85654564877632,57.0557571921219,404.3500061035156,148.92726859749408,80.69999694824219,25.64230543185032,44.34680372054514,104.38060638392685,171.31088383491013,41.58649826049805,117.30644180743332,56.43967609840814,92.4021352753806,94.74079571626233,71.51255438390999,34.15137704033757,49.94410034347098,102.83896375502006,82.0513615773726,106.22163325705324,139.83498607983398,58.11470387044999,144.97999572753906,50.128326380306994,29.29062006331243,73.94038245870756,48.44867504891435,54.00063635742309,17.75,,81.55882111623444
2017-02-10,30.992826437774724,116.51000213623048,13.859999656677246,41.19100189208984,71.49406495736999,57.11574256939643,416.260009765625,151.7564456561461,81.41000366210938,25.74863944509758,45.68366655663011,104.71577521302088,172.058310879692,41.647499084472656,117.91900747424184,57.00156936962794,93.49042797787398,95.509419313218,72.77708254463037,33.33864212742822,51.69005772987729,103.63875811472754,82.17417625076276,106.23014918237826,140.9656037573622,58.782597213983536,144.67999267578125,51.75647864946904,29.55429458251715,74.13291966140196,48.88728198089216,55.451348615756686,17.986000061035156,,81.9696208018735
2017-02-13,31.137889629167883,117.02999877929688,13.699999809265137,41.58100128173828,71.78550608527102,58.14392832597069,415.7200012207031,152.49907627548384,81.18000030517578,25.90404710608176,45.51771114870129,104.33272084444324,174.12719251702987,41.8849983215332,119.51847671309734,57.0306174602589,92.85128141185189,96.31145609117846,72.74380439141807,33.135454578817786,51.7561370911611,103.78332256916322,82.03248114497484,107.37185006959568,142.19896408694146,58.77345498167727,145.19000244140625,52.25887980938776,27.94264312231026,73.69761761681204,49.5627369483782,55.21331512348728,18.04933357238769,,82.35175617002827
