Date,aapl,abnb,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2017-01-03,26.977766530659306,,103.43000030517578,11.420000076293944,37.89599990844727,67.91659697642066,55.8503976694754,379.1099853515625,141.64975103465397,69.29000091552734,24.62924538242581,45.51771179812664,100.83740801349214,170.04403129616594,40.03099822998047,114.94126313687966,54.80601784132132,89.69003216324441,96.72917151486116,72.2607796517161,33.72875444017537,47.56581726438069,100.40490159005492,78.73568119057877,103.82745856362617,141.3846490836077,57.44683638357504,124.95999908447266,48.369924276179695,25.727243484156563,69.66321487343885,48.82516705938557,60.57877600746056,14.324000358581545,,75.24391225622836
2017-01-04,26.989414163436493,,103.73999786376952,11.449999809265137,37.91949844360352,68.5432572158476,56.06338514958348,374.9100036621094,140.90025165856673,71.08000183105469,24.73439124850251,46.18153547655294,102.12062722434494,171.8030563100318,40.49449920654297,114.29464741751752,55.50968329083919,89.95778043877911,96.49527040216508,72.3444795669578,34.03759228024234,47.42424187724155,101.29922667324284,78.15945813516906,101.39066323816448,140.75211617553836,57.163214377856015,127.48999786376952,48.59321456245652,25.48081252540309,70.13661067251574,48.51952724750584,60.94560489518442,14.31666660308838,,75.89356626669203
2017-01-05,27.00572256143307,,104.12999725341795,11.43000030517578,38.07749938964844,69.21718947568982,56.489323004628936,382.6199951171875,141.91426151822736,72.80999755859375,24.61988208548421,46.47655756023953,102.62815478569586,171.99449879217954,40.375,114.83915429181268,56.24593327250974,89.06813022282675,96.91297646012548,72.21969161475853,33.85877993488635,48.54733248834976,103.15695172271444,77.52657085764312,101.68033962382604,140.93395554664502,56.89789132046934,129.22000122070312,49.23517415534719,25.75927975267244,70.1033922542848,48.97362875188773,60.303649089677016,15.094667434692385,,76.75336911165338
2017-01-06,27.20607794359688,,105.9800033569336,11.289999961853027,39.11800003051758,68.67073704649714,56.91527711059072,391.5,143.43085006732295,72.88999938964844,24.677141522182136,45.904937576783055,103.44213595744162,171.4475981884767,40.7495002746582,113.979870298971,55.3934222894309,90.21690170685036,97.472719597699,71.87027057315052,33.89131010213537,47.65074457448768,103.41714728238254,77.26204452926615,101.33102569775436,140.16705818617382,56.998519959473775,132.0800018310547,49.39333931822492,25.345279664941742,70.5435584937474,49.45393463809562,60.0118333568045,15.128666877746582,,77.67050043352785
2017-01-09,27.47864824147394,,107.95999908447266,11.369999885559082,39.900001525878906,69.34470077233536,57.0941794510674,398.7000122070313,143.1310518489637,74.05000305175781,24.71803463419516,45.60067981184799,103.97840069164825,172.7874078050704,41.31850051879883,113.34178033768276,55.50967478258304,90.26872445653126,97.20537043772453,71.32119916199257,33.50931929349665,47.18830642834136,103.84113318098112,77.50765401068055,102.89021585811322,141.0209537420001,57.41937689524689,131.47999572753906,50.20275196463312,25.505458718773745,69.81270828853002,50.00409873727665,59.65333731764193,15.264666557312012,,78.60676370546598
2017-01-10,27.66967777341008,,108.56999969482422,11.550000190734863,39.83000183105469,69.69078655661463,56.58304287309753,412.6400146484375,141.58799931331035,74.12000274658203,24.6934930942546,46.03401496970779,103.3272268626621,172.31347320663463,41.35350036621094,114.00541132020471,55.18029328874639,90.15643648576518,96.93803267585876,71.60404695938293,33.67998728362131,47.70737723064194,103.63876841914436,77.5454103395988,102.63461239156535,140.22243281023552,57.39193028650041,131.27000427246094,49.82131066256429,26.567568970460023,70.0452499535673,50.842455732711045,59.511598494416646,15.466667175292969,,78.05264225410271
2017-01-11,27.662696168047333,,108.2300033569336,11.390000343322754,39.68299865722656,69.82740435024886,55.62892161582129,412.8500061035156,142.37277998587467,74.2699966430664,24.808012578984552,47.44462926560435,103.94010410918146,171.57522609397992,41.33100128173828,115.79205887179351,54.01779464516429,90.24281663481804,96.97981688818388,71.90355084856179,33.2004843973105,48.85877332481867,103.147295548832,77.72491061518996,103.03506587703978,139.64528587522514,57.28215490315671,130.91000366210938,49.42124999966093,26.12153162193841,69.25626020157821,50.47567564150066,59.76171467664239,15.271332740783691,,77.62273659749536
2017-01-12,27.699970733597915,,107.98999786376952,10.979999542236328,40.01549911499024,69.97312041101051,55.68856202189144,411.6300048828125,142.2669592806263,75.16999816894531,24.66077843288068,47.29710582356987,103.53789244449702,171.94892220475023,41.41899871826172,115.29008378329048,54.356863726557535,90.4673797252444,95.46763297245442,72.17810495077649,33.330519849236715,48.77383520606888,103.75441212348896,78.11222832210193,102.49830018292268,139.91407260315185,57.69386168250115,130.6300048828125,48.853722444046674,25.685348790028097,69.5220179343925,50.65033536205376,59.55327355862032,15.27066707611084,,77.43165951514007
2017-01-13,27.74888982303295,,108.83999633789062,10.789999961853027,40.71599960327149,70.06419140830577,56.14005031887022,409.9299926757813,142.83125808159016,74.83999633789062,24.619881285089225,46.82690470232494,102.61858588262696,171.15599191753017,41.54999923706055,114.7881227782494,53.83372848264661,90.3378283999648,96.02739813995017,72.46926744348518,33.32237774329495,48.132065710339866,104.67947894891395,77.3942941787645,104.15123154215205,140.39638772700474,57.291292692466456,131.14999389648438,48.92814826640361,25.53010134358324,69.63828688137093,50.676531473647664,59.25314209186724,15.333333015441896,,77.40303590690071
2017-01-17,27.569508983676013,,107.79000091552734,10.170000076293944,40.78499984741211,70.49224614984273,56.15710239011971,406.4100036621094,142.70782358063747,75.30000305175781,24.53808486804728,47.01129836034199,103.33680934154212,169.63386066856526,41.5,114.9327802866285,54.560291887453694,90.53649328925556,95.191927689657,70.65567293999548,33.192355248813016,48.01881990522838,104.29401646945875,77.99888077827089,102.8817095164126,139.93778707609965,57.346194696144174,135.0399932861328,49.68175232083174,25.38224611380784,69.67982513129913,50.318477880406135,58.99468479443996,15.779999732971191,,77.15463047781044
2017-01-18,27.956241012062502,,108.5,9.539999961853027,40.47499847412109,70.22813525501441,57.24752072518254,407.3500061035156,144.29490228675309,75.58999633789062,24.63624218459033,46.22762212017677,102.39832635404451,169.92556664755222,41.4900016784668,115.62188107185844,54.37622956451098,90.89062119385042,95.96890625194472,69.57414448262847,33.52557600172063,47.25435967235444,104.7565970637146,77.84774125197409,104.636890105162,140.6493304909374,57.33703913469706,133.2100067138672,50.109705386766834,24.702093179582185,70.98544145139995,50.9297845277927,56.693592210051335,15.776666641235352,,77.64184926592412
2017-01-19,27.81645417554234,,108.62999725341795,9.920000076293944,40.5,70.68350220611252,57.82690096267919,409.7000122070313,144.7622917953339,75.72000122070312,24.54626716487238,46.35670181256241,103.34637398541146,170.68205923579316,41.45000076293945,115.70695325856126,55.69374424873082,91.24474714883408,95.81016351465544,69.93189784196366,33.4361686706543,47.61300379419333,104.88185387892804,79.08520910264116,104.15121692039423,141.7166746854732,56.94363932284003,142.00999450683594,50.09111273772879,25.399492983976728,70.84311430863579,50.92104017810885,55.30125889902111,16.483333587646484,,78.138633162218
2017-01-20,28.061072973728493,,110.0199966430664,9.880000114440918,40.76399993896485,69.20809579397883,57.77551328523454,408.9100036621094,144.94743952412654,75.76000213623047,24.636239775185537,45.88649756532759,102.80053722036912,169.54276261051606,41.454498291015625,115.07739138949717,55.7421817618813,91.37431032984138,95.65143043740952,69.40778373281178,33.54182968557329,47.32043572110268,105.26730342814776,80.17153472673161,104.1682586669922,141.67712456142118,57.3370384018814,139.36000061035156,49.51429340360833,26.14124693773253,72.73495802251163,50.77258736066639,54.51755868470143,16.36400032043457,,78.42523292778691
