Date,aapl,abnb,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2017-01-03,27.05930519104004,,103.4800033569336,11.43000030517578,37.68349838256836,68.3337631225586,55.8333625793457,374.7699890136719,140.83856201171875,70.54000091552734,24.76711082458496,45.6191291809082,101.5843505859375,171.0739288330078,40.4005012512207,114.26913452148438,54.44820022583008,89.7591323852539,96.779296875,72.1697769165039,33.97257614135742,47.16943359375,101.34730529785156,77.9327392578125,101.91893005371094,140.76797485351562,57.25470733642578,127.48999786376952,48.360618591308594,25.138277053833008,69.9289779663086,48.33612823486328,60.65380859375,14.465999603271484,,75.95087432861328
2017-01-04,27.02901840209961,,104.13999938964844,11.43000030517578,37.85900115966797,69.45401000976562,56.44674301147461,381.8599853515625,140.86497497558594,72.80000305175781,24.61988067626953,46.74393844604492,102.88672637939452,171.9944610595703,40.38850021362305,115.28156280517578,56.18781280517578,89.93186950683594,96.62059020996094,72.30288696289062,33.85066223144531,48.41519546508789,102.30895233154295,77.78160095214844,101.79963684082033,140.9813995361328,56.998531341552734,129.41000366210938,49.37472534179688,25.724777221679688,70.17813873291016,48.89503860473633,61.53755187988281,15.13266658782959,,76.57186889648438
2017-01-05,27.16647148132324,,105.91000366210938,11.239999771118164,39.022499084472656,68.5978775024414,56.94934844970703,391.8900146484375,143.6424560546875,72.79000091552734,24.67713737487793,45.84961700439453,102.82925415039062,171.7210693359375,40.6510009765625,113.92030334472656,55.529052734375,89.35315704345703,97.6314697265625,71.63734436035156,33.93192672729492,47.63188171386719,103.09912872314452,77.25262451171875,101.98706817626952,140.49913024902344,56.998531341552734,131.80999755859375,49.36542892456055,25.071741104125977,70.64321899414062,49.30547332763672,60.49540328979492,15.116666793823242,,77.46988677978516
2017-01-06,27.46933364868164,,108.3000030517578,11.31999969482422,39.79949951171875,68.73448944091797,57.38382339477539,398.4400024414063,143.57192993164062,73.80000305175781,24.72621726989746,45.80352020263672,104.36145782470705,173.39804077148438,41.260501861572266,113.60552215576172,55.67436218261719,90.26873016357422,97.16360473632812,71.6456527709961,33.92382049560547,47.12223434448242,103.84114837646484,77.74381256103516,102.89022827148438,140.9102325439453,57.49256896972656,131.07000732421875,50.15624237060547,25.40688705444336,70.61830139160156,49.89057540893555,59.56161880493164,15.267333030700684,,78.53987121582031
2017-01-09,27.720935821533203,,108.56999969482422,11.489999771118164,39.84600067138672,69.08969116210938,56.58304214477539,395.05999755859375,141.93190002441406,73.95999908447266,24.685317993164062,45.8127326965332,103.7677230834961,172.88766479492188,41.35900115966797,114.26913452148438,55.1802978515625,89.73320770263672,97.14688873291016,71.69556427001953,33.58246612548828,47.471435546875,103.6387710571289,77.69657897949219,102.60904693603516,140.1512908935547,57.30958938598633,130.9499969482422,49.66313934326172,26.436962127685547,70.09508514404297,50.82498550415039,59.55328750610352,15.41866683959961,,78.10042572021484
2017-01-10,27.74888801574707,,108.26000213623048,11.4399995803833,39.79499816894531,69.80918884277344,55.7055892944336,414.4800109863281,142.54026794433594,73.9800033569336,24.8488998413086,46.95598602294922,103.78688049316406,171.73016357421875,41.30049896240234,115.79206848144533,54.2696647644043,90.5451202392578,97.04664611816406,71.9035415649414,33.35489273071289,48.45295333862305,103.41712951660156,77.39427185058594,102.4556884765625,139.6057586669922,57.291290283203125,129.88999938964844,49.41194915771485,26.237354278564453,69.33931732177734,50.54553985595703,59.55328750610352,15.324666976928713,,77.6800537109375
2017-01-11,27.897994995117188,,108.98999786376952,11.199999809265137,39.95100021362305,70.04598999023438,55.63743591308594,413.9299926757813,142.4344940185547,75.7699966430664,24.660783767700195,47.42618942260742,104.80196380615234,172.4775390625,41.49300003051758,115.45173645019533,54.25029754638672,90.64876556396484,95.8519515991211,72.44430541992188,33.363033294677734,48.773834228515625,103.88928985595705,78.25390625,102.99246215820312,140.64144897460938,57.81279754638672,130.5,49.02119064331055,25.914531707763672,69.55524444580078,50.7376594543457,59.70335388183594,15.315333366394045,,78.14818572998047
2017-01-12,27.781509399414062,,108.58999633789062,10.760000228881836,40.68199920654297,70.0186538696289,56.097469329833984,409.3500061035156,142.72544860839844,75.20999908447266,24.5708065032959,46.91909790039063,102.97289276123048,170.7823028564453,41.47650146484375,114.9157485961914,53.66904830932617,90.41555786132812,95.76004791259766,71.74549865722656,33.28175735473633,48.141510009765625,104.756591796875,77.35651397705078,104.0319366455078,140.28565979003906,57.28215408325195,129.17999267578125,48.75138473510742,25.49066925048828,69.6299819946289,50.67653274536133,59.403202056884766,15.305999755859377,,77.73737335205078
2017-01-13,27.73258209228516,,108.52999877929688,10.579999923706056,40.85699844360352,69.7818603515625,56.123008728027344,410.75,142.7166290283203,75.63999938964844,24.5953426361084,47.23257064819336,103.48043823242188,170.44508361816406,41.547000885009766,114.89021301269533,54.46342086791992,90.5624008178711,95.74333953857422,72.128173828125,33.224849700927734,48.27363204956055,104.74693298339844,78.06498718261719,103.52073669433594,140.2461700439453,57.36448669433594,133.6999969482422,49.23516845703125,25.48820877075196,69.77117156982422,50.51934051513672,58.51946258544922,15.850000381469728,,77.54634094238281
2017-01-17,27.95623779296875,,108.0,9.81999969482422,40.48600006103516,69.76364135742188,57.1623420715332,405.8699951171875,144.43600463867188,75.0199966430664,24.529905319213867,46.40279769897461,103.3942642211914,169.570068359375,41.37300109863281,115.6474380493164,54.33747863769531,90.83879852294922,95.96890258789062,69.50761413574219,33.501197814941406,47.41481018066406,104.45783233642578,77.81939697265625,104.58575439453124,140.14334106445312,57.20895767211914,132.88999938964844,49.914344787597656,24.91649436950684,70.76779174804688,50.65032577514648,59.14475631713867,15.70533275604248,,77.63230895996094
2017-01-18,27.95391082763672,,108.79000091552734,9.880000114440918,40.374000549316406,70.57421875,57.80977630615234,409.739990234375,144.84158325195312,75.77999877929688,24.5626277923584,46.37513732910156,103.57620239257812,170.6455841064453,41.45100021362305,115.84309387207033,55.17060852050781,91.25338745117188,95.82687377929688,69.83204650878906,33.55808639526367,47.54692840576172,104.70841979980467,78.40507507324219,104.55168914794922,141.1157989501953,57.1815071105957,133.25999450683594,49.56078720092773,25.369916915893555,71.0942611694336,51.04331207275391,55.73480224609375,15.890666961669922,,77.94756317138672
2017-01-19,27.90498161315918,,109.79000091552734,9.770000457763672,40.45199966430664,69.84561157226562,57.44133377075195,408.8699951171875,144.3390655517578,75.56999969482422,24.521728515625,45.82196044921875,102.7334976196289,169.6794891357422,41.21849822998047,115.18797302246094,55.70343017578125,90.8819808959961,95.40914154052734,69.29963684082031,33.4361686706543,47.254371643066406,104.5831298828125,79.8503646850586,104.10009765625,141.26602172851562,56.998531341552734,138.41000366210938,49.244476318359375,25.914531707763672,70.9017105102539,50.55426025390625,54.51755142211914,16.250667572021484,,78.08131408691406
