Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2005-01-24,1.0758501886302418,28.66437670969807,15.600000381469728,2.072000026702881,34.41456690230004,16.179106129455622,,32.48497956369128,3.612499952316284,12.595844772376465,,22.85564099988279,78.10808529563221,4.7219719886779785,26.082908120391128,36.08200720252714,36.3926662076496,22.37671705406676,11.705832555996064,12.453605679761854,,24.29460602182073,18.824890927672083,47.45064785821254,18.04645285375304,1.5728570222854614,8.629066279723423,1.6299605963723114,32.67304137595898,10.986442076759223,32.809687128652094
2005-01-25,1.0817606493878111,27.88952865897897,15.270000457763672,2.032000064849853,34.784818531589735,16.084885991197787,,32.505909934862494,3.450000047683716,12.42234937307063,,22.88000214176192,79.515070596721,4.55305290222168,25.69579455795752,35.8948306385846,36.42207453657214,22.4556425136886,11.762997765524515,12.525588929414084,,24.17429428102841,19.06929628840717,47.82910833674303,18.046440289904552,1.811429023742676,8.627073515734464,1.5802658076296665,32.85158912523113,10.666101439506546,32.432274413529086
2005-01-26,1.10131336863212,28.07449204828816,15.84000015258789,2.059000015258789,34.791440436144306,16.24408264983489,,33.00781325011926,3.434999942779541,12.352948879430606,,23.472703308667374,80.92202988005909,4.486236095428467,25.90520897546414,36.469289070858906,37.21054488849368,22.34028957396569,11.763002274110743,13.002498348983565,,24.069509952845944,19.033530094586208,48.30652004083057,18.26361567699376,1.5871429443359375,8.596139488823622,1.6062596944452,33.1551064803093,10.68785571923772,32.82956747758308
2005-01-27,1.0937348098571484,28.164474981858937,15.979999542236328,2.063499927520752,34.890610359535295,16.877596017655883,,32.93114396630752,3.452500104904175,12.332130750530087,,23.07486272517585,80.68328328799136,4.723723888397217,25.714831998652887,36.785590397115264,37.875431592224594,22.23102207346973,11.914501389084204,12.95750919832132,,24.27908072621652,19.075259870321663,48.32397765284147,18.17955920718726,1.5671429634094238,8.507318664641458,1.6246082040044336,32.7623167635396,10.836158475517191,33.43873231890474
2005-01-28,1.1007073964391731,28.26445482360112,16.139999389648438,2.1045000553131104,34.9765698026318,16.994561733079127,,32.986908023990104,3.4124999046325684,12.67912340187501,,22.896237945079857,80.30804795367722,4.755255222320557,25.86079448882443,36.7920350225545,37.881317525290704,22.38885803318309,11.871627644761308,12.87652568151841,,24.760314396823887,18.985845107737305,48.25991848850547,18.59288337951333,1.602856993675232,8.627068805454648,1.7584001060255332,31.03642838116944,10.537574133594918,33.34603875753832
2005-01-31,1.1304151695827511,28.09448813728968,16.0,2.121999979019165,35.22781033840109,16.893834813301282,,33.25181521648686,3.365000009536743,12.595844963975908,,23.22100444457456,80.97319069351177,4.847096920013428,25.76559681257543,37.50205098170796,38.20492972853078,22.63169091615117,11.940233728185897,13.002496861311624,,24.760315796407312,19.13485971793948,48.67332437541233,18.45978085756137,1.6200000047683716,8.632059166207462,1.7637512015500203,32.43498187785874,10.67005633229066,33.14076825060601
2005-02-01,1.1678530438564116,28.444420654742306,15.899999618530272,2.150000095367432,36.814646000825945,17.069275319981262,,32.89628764597403,3.377500057220459,12.554204791975067,,23.342798863858008,81.8599806858038,4.864364147186279,26.146381195049965,37.72797447678988,38.016643923419146,22.76524353027344,11.8630504050284,13.029495993657342,,24.663292394847925,19.105058540017485,49.1099744063622,18.389724402932647,1.6314289569854736,8.64503581296074,1.7507539512747292,31.81009511042549,10.70960581578254,33.76980476801035
2005-02-02,1.1814943180965911,29.844145164127408,16.3799991607666,2.1524999141693115,37.09233563266527,17.299949670800554,,32.74291723929025,3.424999952316284,12.644429773207694,,23.45646553227697,81.43362842826963,5.394144058227539,26.07021824416593,38.21853951343016,38.36381027524388,22.76524778298684,11.8487566558482,13.101482951134528,,24.48864939458724,19.003724644613715,48.772291686151846,18.50882250710922,1.6314289569854736,8.663995843732675,1.855494155624928,31.548236579563188,10.867796445584345,34.00157042405779
2005-02-03,1.198924948956119,30.793957868134434,16.700000762939453,1.7450000047683716,36.69565324532834,17.706042089245255,,32.41527772716103,3.325000047683716,12.519505234228664,,23.43211026411652,81.36540416076345,5.154904842376709,26.1463821928644,38.40571710699888,38.70507262444622,22.74703804653122,11.977396729017306,13.101481015708098,,24.72150796550704,18.83681743260681,48.556874346996274,18.473787995790403,1.6214289665222168,8.652018407076156,1.8646677732467647,31.744622912630497,9.968083728751608,33.82281670518269
2005-02-04,1.1802818463353415,31.50881835529309,16.8799991607666,1.7825000286102295,36.59646502052859,17.657309190678824,,32.38753733966467,3.3424999713897705,12.200272734142349,,23.359036000708045,80.83673897595924,5.166916847229004,26.305029960853226,38.6639316641741,38.52266729136762,22.72882591255285,11.894491592122964,13.146471477613424,,24.900034006736742,18.967960765750064,48.64420374331327,18.333673107655795,1.705713987350464,8.662993835586649,1.8654327327373028,31.67916772446083,9.813845888218305,34.34587684747891
2005-02-07,1.196348203129689,31.968728810744366,17.530000686645508,1.7910000085830688,36.72870409510727,17.813256314209273,,32.27577230585813,3.515000104904175,12.491745570613386,,23.886783881653457,82.02199094431963,5.136637210845947,26.8254222492206,38.76074148351747,38.98162941887777,22.8866613905344,12.174631860481549,13.236455989096324,,25.43947453735563,19.30177332007377,48.93531061901443,18.403733720888777,1.704285979270935,8.63206135007009,1.9739950233067536,31.31612806740603,10.098591929096894,34.11412499195409
