Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2009-01-02,2.751009464263916,23.020000457763672,2.380000114440918,2.7179999351501465,15.256275177001951,24.4213924407959,64.13999938964844,38.66938781738281,8.505000114440918,11.770002365112305,10.751850128173828,20.59749794006348,55.81492614746094,8.041041374206543,16.760940551757812,25.34476852416992,39.30023956298828,21.8780460357666,14.613699913024902,8.116808891296387,13.903721809387209,16.098602294921875,41.938018798828125,37.95277786254883,15.097113609313965,4.2671427726745605,11.039128303527832,1.997695088386536,40.505001068115234,3.891526699066162,23.807462692260746,,12.03315258026123
2009-01-05,2.8671131134033203,23.1299991607666,2.6700000762939453,2.703000068664551,15.745615005493164,23.9669246673584,62.54999923706055,37.90108108520508,8.337499618530273,11.874099731445312,10.59230136871338,20.23583602905273,55.39052200317383,8.20945930480957,17.1638126373291,25.11827278137207,38.91145324707031,20.41252899169922,14.467246055603027,7.854390144348144,14.226763725280762,16.70049285888672,41.81304931640625,37.510353088378906,15.238202095031738,4.562857151031494,11.11818504333496,2.0343916416168213,40.21476364135742,3.9231653213500977,24.845558166503903,,12.118720054626465
2009-01-06,2.819823265075684,24.21999931335449,2.7799999713897705,2.868000030517578,16.629575729370117,23.42790412902832,60.380001068115234,37.29222869873047,8.649999618530273,12.3460111618042,10.973445892333984,20.93332290649414,55.50312042236328,8.35986042022705,17.545846939086914,25.457996368408203,38.67816925048828,20.85218811035156,14.234822273254396,8.270638465881348,15.03994083404541,17.358562469482422,40.87889099121094,37.95277786254883,15.416427612304688,4.705714225769043,10.8934965133667,2.103199005126953,40.09867858886719,4.041810512542725,26.199901580810547,,12.972121238708496
2009-01-07,2.7588913440704346,24.229999542236328,2.6600000858306885,2.809999942779541,15.929049491882324,23.22357940673828,58.5099983215332,36.32821273803711,8.0,12.0198392868042,10.530254364013672,19.96028518676757,54.264530181884766,8.058307647705078,17.066574096679688,25.06872940063477,38.31529998779297,19.603008270263672,14.304869651794434,8.089664459228516,14.129383087158203,15.99427890777588,40.28683090209961,37.234642028808594,14.488176345825195,4.67285680770874,10.49820041656494,1.9770522117614744,39.395652770996094,3.950848817825317,25.44365692138672,,12.690653800964355
2009-01-08,2.81012225151062,24.290000915527344,2.740000009536743,2.8580000400543213,15.952933311462402,23.08970069885254,57.2599983215332,36.71234130859375,8.227499961853027,12.172511100769045,10.831626892089844,19.719173431396484,53.77944564819336,8.137887954711914,16.941539764404297,24.870555877685547,38.244022369384766,18.995874404907227,14.403566360473633,8.134905815124512,14.195350646972656,16.411584854125977,39.81317901611328,37.561649322509766,14.941165924072266,4.735713958740234,10.69168758392334,1.926593899726868,38.963497161865234,4.010171413421631,25.79427528381348,,12.555554389953612
2009-01-09,2.745856285095215,24.01000022888184,2.690000057220459,2.775500059127808,15.308125495910645,22.86422538757324,53.40999984741211,35.61787033081055,7.882500171661377,11.589567184448242,10.42388916015625,19.211124420166016,52.24636459350586,7.884634971618652,16.573392868041992,24.360963821411133,38.26346969604492,18.12353706359864,14.19979763031006,7.745809078216553,13.940766334533691,15.753522872924805,39.51712417602539,37.02303314208984,14.495606422424316,4.6085710525512695,10.32135772705078,1.8187971115112305,38.6087646484375,3.863842487335205,24.336816787719727,,12.524025917053224
2009-01-12,2.6876542568206787,23.76000022888184,2.5199999809265137,2.595999956130981,14.989704132080078,23.10731315612793,54.27999877929688,35.82806396484375,7.712500095367432,11.381369590759276,10.016151428222656,18.823633193969727,52.23769760131836,7.825075149536133,15.955195426940918,24.67946052551269,37.80339813232422,17.383798599243164,13.922809600830078,7.800095558166504,13.754940032958984,15.095451354980469,39.576358795166016,36.59983444213867,14.45847511291504,4.458570957183838,10.427464485168455,1.745402693748474,38.66035079956055,3.792656183242798,24.137449264526367,,11.92507553100586
2009-01-13,2.658855676651001,22.100000381469727,2.380000114440918,2.572499990463257,15.117077827453612,22.7056941986084,52.2599983215332,35.472904205322266,7.40749979019165,11.416069984436035,9.847738265991213,18.25531005859375,52.37629318237305,7.865866184234619,15.635675430297852,24.67946052551269,38.127384185791016,18.388729095458984,14.015144348144531,7.54673433303833,13.977930068969728,14.718265533447266,39.02375411987305,36.067649841308594,14.718388557434082,4.420000076293945,10.298473358154297,1.7545771598815918,38.357208251953125,3.705650806427002,24.02057266235352,,11.96560287475586
2009-01-14,2.586707353591919,21.11000061035156,2.150000095367432,2.424499988555908,14.19365406036377,22.131446838378903,49.970001220703125,34.52338790893555,6.965000152587891,10.923337936401367,9.120901107788086,17.910865783691406,50.15029144287109,7.531782150268555,15.218910217285156,24.141571044921875,37.55068206787109,18.0816650390625,13.569408416748049,7.230021953582764,13.500353813171388,13.803388595581056,37.71462631225586,35.29179382324219,14.176289558410645,4.21999979019165,9.705531120300291,1.6765960454940796,37.31877517700195,3.575143337249756,23.168102264404297,,11.47698211669922
2009-01-15,2.527594566345215,20.82999992370605,2.259999990463257,2.572000026702881,13.787662506103516,22.21599578857422,51.47999954223633,35.13223648071289,6.922500133514404,10.971919059753418,9.723645210266112,18.393085479736328,50.7219352722168,7.482232093811035,15.8440580368042,24.382211685180664,37.33684921264648,16.986021041870117,13.805013656616213,7.492434024810791,12.106651306152344,13.915739059448242,38.1422233581543,35.375152587890625,14.287670135498049,4.5171427726745605,9.770025253295898,1.7362287044525146,37.06080627441406,3.670057773590088,24.0068302154541,,11.118959426879885
