Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2008-01-02,5.906410217285156,41.709999084472656,7.139999866485596,4.8125,39.75066375732422,26.648006439208984,146.6699981689453,48.89994430541992,15.06999969482422,18.41838455200196,12.223249435424805,27.01250457763672,74.22492980957031,17.146896362304688,17.48875617980957,26.54570770263672,41.51338958740234,28.301408767700195,18.90271759033203,10.660162925720217,19.869857788085938,26.13030815124512,37.1588249206543,51.57658004760742,25.68058204650879,3.7642860412597656,12.960043907165527,7.571055889129639,45.56219482421875,7.636724472045898,33.585357666015625,,
2008-01-03,5.9091386795043945,41.790000915527344,6.769999980926514,4.760499954223633,39.260009765625,26.837522506713867,141.6999969482422,48.16793823242188,15.244999885559082,18.56413078308105,12.09915542602539,26.95311737060547,75.21562957763672,17.150400161743164,17.294517517089844,26.62786674499512,41.5259895324707,28.10679244995117,19.10075569152832,10.479483604431152,19.6329288482666,26.138219833374023,37.05009460449219,51.57035446166992,25.789958953857425,3.7242860794067374,12.843305587768556,7.511423587799072,45.56219482421875,7.395482540130615,33.626075744628906,,
2008-01-04,5.458064556121826,40.36000061035156,6.25,4.439499855041504,38.27091598510742,27.14418029785156,127.01000213623048,47.11301040649414,14.71500015258789,18.126914978027344,11.850970268249512,26.4101505279541,72.45025634765625,16.44144058227539,16.71847915649414,26.39506721496582,41.46930694580078,27.469209671020508,19.137880325317383,10.316865921020508,18.62129211425781,25.046485900878903,36.48727798461914,50.98418426513672,25.06810760498047,3.515713930130005,12.644643783569336,6.880693912506104,45.37944030761719,7.162149906158447,32.61530685424805,,
2008-01-07,5.385008335113525,40.2400016784668,6.079999923706055,4.440999984741211,38.44224166870117,27.554187774658203,123.9800033569336,47.34981918334961,14.4399995803833,18.13385772705078,11.868694305419922,26.435604095458984,71.92478942871094,16.24749755859375,16.993101119995117,26.470394134521484,42.11174011230469,27.744384765625,19.58964157104492,10.723403930664062,18.558353424072266,25.41831016540528,37.114036560058594,50.5788688659668,25.235803604125977,3.554286003112793,12.72042751312256,6.1696882247924805,45.67560195922852,7.268927097320557,33.23261642456055,,
2008-01-08,5.191301345825195,39.220001220703125,6.0,4.394000053405762,37.344120025634766,27.55765151977539,117.87000274658205,46.6250228881836,13.675000190734863,17.648067474365234,10.432751655578612,25.90960693359375,71.3131103515625,15.80780792236328,16.571115493774414,25.92262458801269,42.162139892578125,26.643728256225582,19.67009353637696,10.217495918273926,18.32602882385254,25.15724372863769,36.506465911865234,50.01764297485352,24.38999557495117,3.328571081161499,12.663077354431152,6.300422191619873,45.79532623291016,7.85424280166626,33.20549011230469,,
2008-01-09,5.438361167907715,39.459999084472656,5.53000020980835,4.261000156402588,38.22418594360352,27.90220642089844,118.58000183105467,48.27558517456055,13.582500457763672,18.21019554138184,11.983925819396973,25.58721923828125,71.3131103515625,16.346345901489258,16.564420700073242,25.908939361572266,42.70383071899414,27.019567489624023,20.19611549377441,10.18136215209961,18.208398818969727,26.43092155456543,36.755889892578125,50.005157470703125,25.11185073852539,3.2857139110565186,12.69175148010254,6.626107215881348,45.70710754394531,7.696045875549316,33.86347198486328,,
2008-01-10,5.39652681350708,39.25,5.960000038146973,4.2129998207092285,38.09958267211914,27.8746337890625,123.0999984741211,50.13428115844727,13.895000457763672,18.21019554138184,14.164432525634766,26.019899368286133,73.24282836914062,16.18443489074707,16.93282127380371,25.963701248168945,42.77311325073242,27.737680435180664,20.28585433959961,10.976354598999023,18.15374755859375,27.047990798950195,37.20359420776367,50.01764297485352,25.03165054321289,3.528570890426636,12.808486938476562,6.488495349884033,45.66930770874024,8.032208442687988,34.969207763671875,,
2008-01-11,5.234952449798584,38.04999923706055,6.25,4.053999900817871,34.26780319213867,27.361251831054688,116.6999969482422,47.67276763916016,13.61750030517578,17.953418731689453,13.72124195098877,25.72296524047852,72.39859771728516,15.972222328186035,16.551027297973633,25.64876174926757,42.75419998168945,27.422239303588867,19.731979370117188,10.569819450378418,16.595783233642578,25.995824813842773,34.74125289916992,48.37761306762695,24.72539710998535,3.3442859649658203,12.431649208068848,6.204092025756836,44.22007751464844,7.826557159423828,33.88383102416992,,
2008-01-14,5.419565677642822,38.47999954223633,6.409999847412109,4.143499851226807,34.657230377197266,27.34746742248535,116.7699966430664,46.43843078613281,13.912500381469728,18.244892120361328,13.561691284179688,25.748414993286133,72.91549682617188,16.361862182617188,17.00649642944336,25.587121963500977,42.798282623291016,27.7578067779541,19.895978927612305,10.67823314666748,16.50778579711914,26.31225776672364,35.15057373046875,48.95132446289063,25.075395584106445,3.252856969833374,12.437790870666504,6.616934299468994,44.28940200805664,7.73164176940918,34.25015640258789,,
2008-01-15,5.124306678771973,37.91999816894531,6.119999885559082,4.01200008392334,33.309871673583984,27.09594345092773,115.93000030517578,45.91455078125,13.552499771118164,17.939544677734375,14.164432525634766,25.324222564697266,71.73524475097656,15.95720672607422,16.993101119995117,24.854501724243164,42.67863082885742,26.28803825378418,19.68247413635254,10.94021701812744,16.209529876708984,25.21261978149414,34.383079528808594,48.12818908691406,24.79102325439453,3.150000095367432,11.68616008758545,6.1306986808776855,43.91763687133789,7.450852870941162,33.829559326171875,,
