Date,aapl,abnb,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2020-01-02,72.24668489087897,,330.0,46.86000061035156,93.75,118.66416180976164,62.98150052724415,839.969970703125,278.5200688844788,163.9199981689453,43.085316962348905,58.40289279014169,145.2899932861328,143.8815017983564,67.42050170898438,200.30492445421496,110.26165212313836,136.82679010881586,132.04615952644752,124.7824714307443,49.60354560355551,53.01899713465703,294.29075195765824,148.78079595497564,181.71213057432368,152.5612723638252,153.3169846242194,326.1000061035156,97.66405969186756,59.46040437396353,113.4958985746182,81.7051780735235,119.30292138193154,28.299999237060547,29.940000534057617,184.2267889477567
2020-01-03,72.46860233891724,,329.1700134277344,48.02999877929688,93.2249984741211,118.34050888893164,62.06659956668637,853.239990234375,274.7220221589739,165.05999755859375,42.95083758848725,56.985683748989246,146.39999389648438,143.9570077272153,67.4000015258789,198.53116375179087,109.12084596315265,133.7971288894685,129.900747170916,123.52627671308424,48.706885130241886,52.25851306424028,293.3112984854281,146.51226965097104,182.9877912129081,151.99457836978974,152.87282447851493,326.7799987792969,96.92213841798836,58.55137204621085,111.36271418960828,82.20586434901365,115.52197868399004,29.36666679382324,30.6200008392334,183.65166633011387
2020-01-06,71.64917645158192,,328.2900085449219,48.02000045776367,93.0,117.4362022282484,62.28618130898632,862.0,275.1954931164652,165.0,42.26054292589071,56.48024372008733,145.5399932861328,142.77702614667606,67.58149719238281,197.9368589433638,108.14867423405111,135.005302378726,130.35334948936534,122.68180201975755,49.00278731490568,52.34626309013791,291.2543586196161,145.24542684965007,183.180522617433,152.10619143217082,151.67544502902,323.1199951171875,97.26898854618626,57.85900870644131,111.73646776150257,81.69589080755793,114.882552077092,29.36466789245605,31.01000022888184,183.2520536737718
2020-01-07,73.12463887491482,,334.1499938964844,49.34999847412109,95.2249984741211,117.53139313233868,62.63384888918555,863.0,275.92486412883045,173.22999572753906,42.78050258604812,57.39201187676033,145.99000549316406,144.76880946702624,70.02300262451172,200.6889027854133,108.39667038002028,134.010849580793,130.362433038449,123.32860868712528,48.82345310536917,52.97024367876758,295.5444516838873,144.1062578975215,185.2637528813005,153.07642063447994,153.83840258122845,336.4700012207031,98.09765339430857,59.32342670636958,112.01906864380184,81.5568379142095,113.98366896711188,30.76000022888184,31.790000915527344,184.8018553987032
2020-01-08,72.47105332226771,,333.8099975585937,47.84999847412109,94.9020004272461,118.08349093905969,62.03002326596106,856.1500244140625,275.61230970838074,175.22999572753906,42.10813888792316,57.23344523436373,145.49000549316406,145.91104933204957,69.74099731445312,200.0489048887039,107.27569517526396,135.2004425966561,131.14088499907663,121.9091984116511,48.66204842918368,52.33650969581694,294.99724048587586,142.52513170061093,185.95205466020687,152.83602364905275,153.46181682634753,331.489990234375,97.61588339136952,59.71193163062965,111.39007711524656,81.53828452536352,114.9566860168306,31.57999992370605,32.72999954223633,184.7044057341857
2020-01-09,74.9293557379991,,340.1400146484375,48.93999862670898,95.49449920654295,120.4061250043852,63.47554596046259,866.8599853515625,282.7728145346564,178.83999633789062,42.84326075449248,58.72994067742225,146.47000122070312,149.10168690575628,71.09649658203125,203.5598126368133,109.01172595055522,135.7394520188669,131.94657989966566,124.0203973079826,49.31661635664152,53.13598946328614,302.3530456328822,144.8133079087652,189.8432740232675,155.84982170625824,156.27169359635968,342.0,98.22291954015095,60.73055282277464,111.68177676575723,83.68010434143146,114.447021484375,33.13999938964844,34.45000076293945,188.12579006180263
2020-01-10,75.7487667818496,,342.04998779296875,49.2599983215332,95.26850128173828,121.44370043368806,63.79576056135016,866.0,284.1461669247102,179.83999633789062,42.56534945109482,58.72003004492572,145.3000030517578,149.215016708459,71.47350311279297,205.48897252723845,108.57523010297714,136.45507768864806,131.93750875702614,123.26575222857788,49.74701081503992,52.98974630098449,305.5895604974171,143.57596183360076,191.293310492766,155.9357158422599,157.21798403517425,337.1300048828125,98.17472418244566,61.597234480353805,112.9489207888627,84.19008174001205,115.56831513879544,32.11933135986328,34.08000183105469,188.6131574589349
2020-01-13,76.00242043259826,,341.5400085449219,48.65999984741211,94.56549835205078,121.69119232048574,64.18916976675814,856.1300048828125,281.2289540562355,181.259994506836,42.41294019089744,58.50199361264119,144.75,147.9406055375548,71.76249694824219,205.26042081573783,108.06931799421454,137.85836077783696,131.6931208444974,122.3494079457456,49.79184774366052,52.59000420825236,307.2373191610468,143.14380404519508,190.3205210928744,155.3604074578232,156.1944333269627,331.79998779296875,97.31716981137713,61.6794250623026,113.04007539953363,84.02319421682981,115.45710962244512,32.900001525878906,34.290000915527344,189.5294044966056
2020-01-14,77.2364402907795,,347.010009765625,48.63999938964844,94.29399871826172,122.43366103079474,64.17086192134964,861.8499755859375,283.43578587421484,183.5,42.99566721900483,61.48507529020935,143.41000366210938,150.2344594542362,72.0,203.4135349521348,108.26772017280454,139.2523800403907,131.30384519774694,123.92155922406045,50.42848866148311,53.21399124927075,310.1011302309646,143.78215687136304,188.5584638389676,155.343218416859,157.7683547997216,344.3999938964844,98.71431955415088,62.32695366398379,113.6326401500487,84.55169403898509,114.53969090929566,36.28400039672852,34.20000076293945,191.7713312937602
2020-01-15,76.05364088177825,,346.4200134277344,48.22999954223633,93.6125030517578,122.50031161416337,64.35383009901072,860.0599975585938,282.5834104711118,181.67999267578125,42.95980114156206,60.98954612199484,145.7100067138672,153.8876802925134,71.6510009765625,203.2306808245401,108.0693192845124,138.26726804977264,132.5259178413412,123.84069666217478,50.21327951941543,52.93124402712901,306.187890077933,144.13570286857282,190.2654454975424,155.7725468577803,157.02482171575295,338.67999267578125,99.48515712032406,61.71179362238808,114.00638966614434,84.37553748100466,108.8775640837465,35.31733322143555,34.900001525878906,192.024739705148
