Date,aapl,abnb,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2019-01-02,37.94325256347656,,224.57000732421875,18.82999992370605,76.95649719238281,89.45169067382812,52.86498260498047,443.3599853515625,192.0528564453125,135.5500030517578,37.17301177978516,48.32938003540039,107.65433502197266,151.62940979003906,52.73400115966797,153.45494079589844,69.91595458984375,95.8448486328125,112.47283935546876,85.96432495117188,40.7881088256836,45.34111404418945,184.8156890869141,104.04032135009766,157.76931762695312,158.6110382080078,96.21814727783205,267.6600036621094,70.61168670654297,33.793434143066406,80.93586730957031,58.53853225708008,59.6689338684082,20.67466735839844,,128.73703002929688
2019-01-03,34.1638298034668,,215.6999969482422,17.049999237060547,75.01399993896484,87.70564270019531,52.61516571044922,439.4500122070313,187.98223876953125,130.39999389648438,35.821102142333984,44.00685119628906,105.04621124267578,146.05445861816406,51.27349853515625,150.07273864746094,66.32850646972656,96.57203674316406,110.68558502197266,84.74262237548828,40.53605270385742,43.86949920654297,176.4778594970703,98.50234985351562,156.7298126220703,152.63873291015625,92.67849731445312,271.20001220703125,69.36268615722656,31.75174903869629,80.3683853149414,55.99932098388672,58.8516731262207,20.02400016784668,,124.09779357910156
2019-01-04,35.622257232666016,,226.19000244140625,19.0,78.76950073242188,91.65769958496094,53.10589599609375,455.0,193.4410400390625,137.9600067138672,37.43466567993164,46.11022567749024,108.28660583496094,152.7815704345703,53.90349960327149,154.5319366455078,68.93040466308594,96.4266128540039,112.54326629638672,87.86669158935547,41.34434509277344,46.033634185791016,184.8351593017578,104.3791961669922,159.75872802734375,158.9184112548828,96.98890686035156,297.57000732421875,71.1742172241211,33.7860107421875,82.00875091552734,57.85594940185547,59.65996170043945,21.179332733154297,,129.44403076171875
2019-01-07,35.54297637939453,,229.259994506836,20.56999969482422,81.47550201416016,92.15521240234376,53.42710113525391,485.1499938964844,194.15383911132807,142.22000122070312,37.68761444091797,46.16811752319336,109.22513580322266,154.91860961914062,53.79600143432617,157.57589721679688,69.71884155273438,95.81756591796876,111.8213119506836,87.92778015136719,40.80548858642578,46.04326248168945,186.2572784423828,104.57282257080078,161.4971923828125,158.5529022216797,97.11258697509766,315.3399963378906,72.19439697265625,35.57465744018555,81.68067932128906,57.85594940185547,62.578731536865234,22.33066749572754,,131.77822875976562
2019-01-08,36.22052764892578,,232.67999267578125,20.75,82.8290023803711,92.60580444335938,54.0248908996582,497.3699951171875,195.60769653320312,145.72000122070312,37.99287033081055,45.80146789550781,110.07476043701172,155.1881103515625,54.26850128173828,158.33245849609375,70.82266998291016,96.78112030029295,114.4185562133789,87.7619857788086,41.26612854003906,45.725852966308594,187.613525390625,106.26712799072266,161.837646484375,159.21743774414062,97.81672668457033,320.2699890136719,73.15737915039062,34.689022064208984,81.9821548461914,57.90145492553711,62.515872955322266,22.356666564941406,,132.4949493408203
2019-01-09,36.83560562133789,,235.42999267578125,20.190000534057617,82.97100067138672,92.77479553222656,54.69407272338867,498.4800109863281,196.87388610839844,145.99000549316406,37.78354644775391,46.76631927490234,111.30966186523438,158.50518798828125,54.08250045776367,159.97018432617188,70.01451873779297,96.07210540771484,113.51171112060548,87.61363220214844,40.475215911865234,47.20708084106445,191.0188446044922,105.7249526977539,161.5598907470703,159.73239135742188,99.21546173095705,319.9599914550781,73.02387237548828,35.3712272644043,80.64326477050781,58.13808822631836,63.12656784057617,22.568666458129883,,134.05429077148438
2019-01-10,36.953346252441406,,237.7700042724609,19.739999771118164,82.81099700927734,92.2397232055664,55.15803909301758,509.6199951171875,197.5679473876953,147.0399932861328,37.713775634765625,47.017181396484375,111.43809509277344,158.06849670410156,53.94150161743164,159.3738250732422,71.0296401977539,97.08109283447266,114.19842529296876,87.60489654541016,40.9097785949707,47.12051773071289,192.1701812744141,106.54791259765624,162.6890106201172,160.81224060058594,98.57791900634766,324.6600036621094,72.8617935180664,36.02864456176758,80.83832550048828,58.42022705078125,61.33039093017578,22.99799919128418,,134.30606079101562
2019-01-11,36.59054183959961,,237.5500030517578,20.270000457763672,82.02799987792969,92.51194763183594,55.40786361694336,506.9500122070313,197.44601440429688,147.5500030517578,37.93182373046875,46.85315704345703,111.28990173339844,158.87686157226562,53.2234992980957,159.68539428710938,70.85223388671875,96.89019775390624,114.23365783691406,87.18604278564453,41.14445114135742,46.6684455871582,191.1457061767578,105.93793487548828,163.42376708984375,159.6576690673828,97.81672668457033,337.5899963378906,72.4994888305664,36.9217414855957,81.3703384399414,58.00156784057617,62.515872955322266,23.15066719055176,,133.7152862548828
2019-01-14,36.04032897949219,,234.5599975585937,20.229999542236328,80.8604965209961,92.40869140625,54.97066116333008,501.989990234375,196.0297393798828,146.0500030517578,37.68761444091797,46.07163238525391,111.06268310546876,159.3971710205078,52.57550048828125,159.1513214111328,69.96522521972656,96.3811492919922,112.93943786621094,88.0848617553711,40.97932052612305,46.899295806884766,190.68711853027344,104.68900299072266,162.3932647705078,159.6244354248047,97.1030731201172,332.94000244140625,72.54716491699219,37.32114791870117,80.82059478759766,57.67393112182617,61.8243293762207,22.293333053588867,,132.78549194335938
2019-01-15,36.7779541015625,,242.3600006103516,20.3799991607666,83.72799682617188,91.98625183105467,55.514930725097656,514.489990234375,197.93370056152344,149.19000244140625,38.39409637451172,46.14881896972656,110.41065216064452,158.5423126220703,54.32550048828125,157.06858825683594,71.45342254638672,97.9264678955078,113.8902816772461,88.7306137084961,41.34434509277344,47.71685791015625,191.7506561279297,106.67377471923828,162.21408081054688,156.94146728515625,99.91958618164062,354.6400146484375,74.25381469726562,37.17974090576172,81.58313751220703,58.32011413574219,61.25855255126953,22.96199989318848,,133.01792907714844
