Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,v
2005-09-26,1.637874094970485,28.21999931335449,23.76000022888184,2.122499942779541,38.09305732448266,17.182706544942157,,30.30448019020162,5.78249979019165,12.602785227659588,,18.99900610323738,71.60673156490884,7.995494842529297,24.865870607629912,36.33721713192454,38.33961605819496,21.204856198725945,12.399750730688837,13.214654791668227,,24.249173467168145,19.64155344610991,43.26186731801951,17.958867769085177,3.445713996887207,8.245342643172133,2.5198633737031786,34.267432822793275,9.68927247353946,35.53602295239564,
2005-09-27,1.6345396103145549,28.06999969482422,23.790000915527344,2.1630001068115234,37.80745208038752,16.85087700416489,,29.89714284840668,5.872499942779541,12.40152898549707,,18.91781159085476,71.77771022705797,7.881631851196289,24.64846770104686,36.51342991550221,38.142641668482575,21.081037392121072,12.326888140597292,13.061521758751075,,23.94898210074366,19.790579365464044,43.20269579931878,17.937669891639533,3.569999933242798,8.205243334350621,2.5320954627847763,33.9547698298956,9.685313867321742,35.2032760484437,
2005-09-28,1.608772822903168,28.530000686645508,23.940000534057617,2.1624999046325684,37.76094630548499,17.070998097359208,,30.42388144264407,5.912499904632568,12.325191101787324,,18.95028839365006,72.52149614273321,7.863362789154053,24.488628836473893,37.06813771348112,37.76656652423502,20.98197266080016,12.408488365140936,13.106560009929323,,23.906096799259416,19.939609322681967,43.51042644873701,17.951807896190772,3.515713930130005,8.185196665938015,2.537447322097581,34.38768372468524,9.657630296957484,35.203273306669615,
2005-09-29,1.552994675178657,28.8799991607666,24.31999969482422,2.1689999103546143,37.52847169676666,17.146554920823498,,29.74966886602232,5.849999904632568,12.429289148322171,,18.97464714252701,73.09424112691617,7.674674987792969,24.104990083595,36.60477246274408,37.575579469605785,20.957213192311027,12.513403464912592,13.070529239909046,,23.75795419195141,19.70712921976072,43.13759548552758,18.10735336110754,3.5242860317230225,8.145098407314473,2.545856262839033,34.483900971299896,9.481640951080555,34.04536993149951,
2005-09-30,1.5863403183282816,29.549999237060547,25.0,2.2325000762939453,38.07976779653846,17.22541204673246,,30.05165324437059,5.637499809265137,12.346011157605195,,19.518637799368168,74.39367679696456,7.863362789154053,24.33517211537028,36.70919849086759,38.14262378771323,21.192478011153227,12.586254119873049,13.088541940186891,,23.63709987526065,19.96345329284668,43.30922122525724,18.3194617862824,3.511429071426392,8.131061904093078,2.599373699704361,34.7965642767048,9.762428158520096,34.43798907716942,
2005-10-03,1.6418152871593992,29.549999237060547,25.46999931335449,2.2664999961853027,38.51161575317383,17.406104886071468,,30.22722882999514,5.974999904632568,12.443168471119174,,19.591708410992617,74.2740050486219,7.848598957061768,24.392720415046963,36.74835452201761,37.71284778592589,21.16770686825836,12.59208106994629,13.313742614626456,,24.70141234889776,19.90980367947532,43.35655886624107,18.17805740250247,3.7114291191101074,8.228302136256865,2.651361289267292,35.73456086911759,9.948310718534437,34.79734818368279,
2005-10-04,1.6657631196129807,29.84000015258789,25.75,2.299999952316284,38.62542796011393,17.330543831397716,,30.06569938829059,6.019999980926514,12.325193267904346,,19.98955196875872,73.47045576473428,8.006756782531738,24.45026588439941,37.91650680052037,37.54572239047648,21.33699338225983,12.6387072187639,13.33175942843023,,24.7676835681076,19.939608520182464,42.92453191526253,17.930593568112837,3.865714073181152,8.285444259643555,2.7041136061544644,35.14530088388037,9.979944110082732,34.391402961762665,
2005-10-05,1.6469684839157284,29.76000022888184,24.559999465942383,2.245500087738037,37.76764448231511,17.300971090566456,,30.072727215106987,5.6875,12.269670168539909,,19.81092855292616,73.39348378438092,7.825075149536133,24.42469379850929,37.3226505471881,37.54572337586993,21.0930987731546,12.519229366614748,13.304738803796734,,24.71700710338512,19.522334240654573,42.26168742255431,17.704343883477314,3.817142963409424,8.284437774881994,2.6605349396680404,34.754472562640466,9.977969332096746,34.67089911388402,
2005-10-06,1.6127132468630754,29.280000686645508,24.14999961853028,2.227999925613404,38.14798328716519,17.277979790873765,,30.84525614836917,5.840000152587891,12.165576366731427,,19.68913754832069,73.80382235916092,7.861361026763916,24.17533755781305,36.891931203976085,37.34874239522429,20.955522288076804,12.428893504747704,13.601999893311044,,25.37976516832516,19.587909919024987,42.23210662985176,17.435669970001253,3.68571400642395,8.17016121324474,2.5664975565487604,34.27343996391305,10.18362009393886,34.80399083009468,
2005-10-07,1.5678490516109334,29.020000457763672,24.01000022888184,2.213500022888184,38.338167230049606,17.231982619639098,,31.673977042502194,5.777500152587891,12.311312799219053,,19.56735038757324,74.7100541759029,7.877627849578857,24.39271983607022,37.02245055010446,36.889111071502285,21.18690407914171,12.425980770161935,13.692079575491023,,24.89633694568389,19.528293147892803,42.32087211604809,17.51342957203866,3.7300000190734863,8.255368300855842,2.56496902038377,34.00284968981837,10.235032380772374,35.203271838180505,
2005-10-10,1.5690605375934006,29.040000915527344,24.299999237060547,2.190999984741211,38.04149105615273,17.248411820160303,,31.95490031470417,5.695000171661377,12.144756448806882,,19.51863359262111,74.93231984920303,7.840590953826904,24.36075074647561,36.61131793871743,36.57872406654513,21.261943148948337,12.280267175349085,13.511914933010882,,24.75209276751744,19.35543273976775,42.61086795985564,17.44273388974762,3.914285898208618,8.297474558098573,2.5405055364399107,33.69620112705902,10.088704560374214,35.33637722107809,
2005-10-11,1.5529945613409917,29.01000022888184,23.34000015258789,2.196000099182129,37.40251351728749,17.195843060192427,,31.91275882734765,5.5625,12.096174337400406,,19.34001252805584,75.53071564083892,7.7730231285095215,24.309608762854207,36.61131525041623,36.75183217518306,20.943017304066142,12.195759035374572,13.502908331780722,,24.2257850984935,19.70117071860241,42.16700566824517,17.329606092347255,4.142857074737549,8.293466329611565,2.472462186206157,33.672153560469354,10.142093807985695,34.93708592944667,
2005-10-12,1.474783937340883,28.46999931335449,22.950000762939453,2.1454999446868896,37.19712959802412,16.98557519587759,,32.21475803411391,5.422500133514404,11.901860530004855,,19.2831809601774,75.19728733545062,7.637638092041016,24.45665841566572,36.28500572806399,36.66826164929422,20.73039560338372,12.10250911060489,13.25969358428698,,23.98017675307105,19.22428479093936,41.59885726920504,17.315471731150804,4.024285793304443,8.313510253325372,2.42582744714475,33.67816713128734,10.084747799780144,34.3980494125402,
2005-10-13,1.498731819107263,28.200000762939453,21.299999237060547,2.121500015258789,36.67986691528159,16.988858304632576,,31.638854656018605,5.204999923706055,12.01983955107477,,18.79602620832441,73.94914613876686,7.557558059692383,24.213679213202084,36.43511575598331,36.88913326981929,20.62408716242213,12.093766984180162,13.295727449903906,,23.56691621429401,19.2958110285321,41.49232405899601,17.1881895710517,3.934286117553711,8.205244149314975,2.4564077738663603,33.6601200098932,10.061019720392606,34.23834880787273,
2005-10-14,1.6378743919809038,28.61000061035156,21.8700008392334,2.150000095367432,36.733125458499856,17.011853139912475,,31.96895352617242,5.46999979019165,12.040657721827044,,19.00712865466728,74.29111938268703,7.5050048828125,24.87865869718121,36.311109815054415,38.2202301264042,21.24944271535716,12.157876323756078,13.511921543084323,,23.77743659054627,19.164674068391683,41.59293896780784,17.471018576546257,4.057143211364746,8.130058282876174,2.466346271224804,33.5819564246601,10.438703408524276,34.97035589725296,
2005-10-17,1.6363586030986987,29.940000534057617,21.36000061035156,2.18149995803833,36.39841086054184,17.13670262424884,,32.481628521331366,5.554999828338623,11.95737880368277,,18.869095255543208,74.88955096015958,7.444944858551025,24.61650711590828,37.2639260069459,37.99340478153317,21.393263176989205,12.224895621775143,13.962315001552607,,23.91389194506552,19.266011484524697,42.0249696602268,17.449811843911622,4.114285945892334,8.180179966486728,2.450291858617314,33.68418912478789,10.401130042144953,35.47612365861033,
2005-10-18,1.6142293608140124,30.3700008392334,21.520000457763672,2.246000051498413,36.49731700752308,17.084137682239454,,32.62210320084114,5.739999771118164,11.874100102763409,,19.072082831431217,75.1802337127887,7.631631851196289,24.488628790285823,37.981781450755264,37.969532062236176,21.24944535362372,12.242386979811206,13.782156270119687,,23.58640973828896,19.55214113285746,43.38023071651631,17.315468825473495,4.17142915725708,8.236324085383178,2.481637668496885,33.31138492553776,10.43474880458088,35.442849872446146,
