Date,aapl,adbe,amd,amzn,axp,cl,cost,csco,dis,fdx,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2001-11-13,0.2891969030622769,14.78479452888453,13.25,0.3720000088214874,21.000183911774325,17.668670247687796,29.754036524653817,13.803377768006824,14.763254847580438,38.34366048752829,26.59992954947732,20.121984812153126,32.94980565172622,21.05719738716041,13.269091405560092,15.414286038139217,12.565867835451783,15.424885948455048,30.508632522863635,20.748818667071337,,4.894259494848161,4.189578418897415,21.51521910583748,3.782768948256783,22.734998262830008
2001-11-14,0.2969268636608667,15.50612741883805,13.960000038146973,0.3815000057220459,21.045160365068977,17.82579890854061,29.920150149630263,13.754801208184972,15.230689730287878,39.69496859360847,27.837131610027527,20.23428056185721,33.256448165410866,21.08361038527027,13.363098917007449,15.790693821936344,13.305033397959596,15.464671501935973,31.44674180564941,21.19298969127149,,4.918780321909835,4.172758129849472,21.66523075236546,3.8203414897163297,23.96566186477366
2001-11-15,0.2948048710823059,15.54592300483351,14.0,0.460999995470047,21.482131119935435,17.74569943211522,29.76097450960002,13.720101268893556,14.996971513168234,39.52603967519203,28.28871807295328,20.31926490418397,33.5909692923228,20.930377516028003,13.457110258323665,16.02368886020751,13.847096785519533,15.765894493076226,31.41393405059294,20.531393643795973,,5.057075974573299,3.9808617408230873,21.731898655970333,3.768927913227254,24.257142810169203
2001-11-16,0.292076766257034,16.09811540070252,13.75,0.4605000019073486,21.687763617037696,17.91513688120043,29.71943286262685,13.949119292623296,15.970801841768314,39.3571355499995,28.758849685190462,20.19786231073829,33.55224467438451,20.898678611517923,13.54574424360546,16.982610760237378,14.11622804267122,16.19783772651127,31.6573172196098,20.61215093736705,,5.144367333093064,4.051965845342213,21.85692153195064,3.5692099779204,24.64268363972937
2001-11-19,0.2879847708947688,16.018519775998517,13.670000076293944,0.4675000011920929,21.73917337988645,18.08459151938437,29.33185667971892,13.976879909126522,16.55509949922817,38.85038148210972,28.45573273551643,20.31925594955748,33.44599037426922,20.925100435396576,13.457118582706272,16.62413227414455,14.02525182064536,15.91934942674739,31.65734873542395,20.57798281058681,,5.1983107103784345,4.052728603849969,21.904129612544384,3.4703393066145445,23.669699542448587
2001-11-20,0.3004137887619657,16.68512766078912,13.399999618530272,0.4535000026226043,21.84841392071446,17.899737640878627,29.352622301686413,14.289171288739093,16.710908473018193,38.9348404770145,28.771230702487408,20.18345715010445,33.2167111356127,21.057199632998405,13.134788652510313,16.5793283384161,14.025244061571346,15.589704238347126,31.710953972932323,20.64010698964669,,5.252256188266414,3.9441684415746967,21.72356830545772,3.4406795574748004,24.324844308095432
2001-11-21,0.2972305995296798,15.69516387524093,13.100000381469728,0.4370000064373016,21.5592475508489,18.03837551730733,28.826624947846817,13.60905856235151,16.578473702786706,38.51255188104171,28.30108867945432,20.037111724613208,33.83183685608254,20.81940964018383,13.054204554708596,16.31046750294421,13.68409550462576,15.373739665437157,31.928128649592125,19.990924809023447,,5.247350971422824,3.750742774909485,21.66800925399508,3.4426571307866416,23.578872406887346
2001-11-23,0.2987458322370534,16.14288652182054,13.100000381469728,0.4449999928474426,21.578529517955506,18.00757102637641,28.29367689854254,13.38698907891404,16.55510099930977,38.32675168612909,28.362958408514885,20.140772022712,33.77592700444407,20.39668517177543,13.030027712525063,16.659972931715533,13.46424296814041,15.561291490412824,31.76592154388151,19.99713957938337,,5.247352522486354,3.780558111984865,21.64022098876192,3.4228830337524414,24.13024470228592
2001-11-26,0.3022318769706683,16.61548389763601,13.399999618530272,0.4914999902248382,22.13116257208474,18.007565032876062,29.31801337299258,13.740918758964437,16.477192811837213,38.97708956977685,28.455746537169205,20.213951655776206,33.9492613542012,20.814129607766688,13.148213938044409,16.713750191032677,13.615868909175244,15.527196670714124,32.23052695976776,20.186617464708057,,5.242447897228214,3.8830057186433296,21.68190148000217,3.4485887324707205,24.649160521404685
2001-11-27,0.3213298432461542,17.31194128233405,13.81999969482422,0.6025000214576721,22.407484989965344,18.099989070453542,29.546422190035283,13.727038084401135,16.360332517555598,38.5970039371996,27.7438834720219,20.26883916688795,33.55223970920068,20.95151836334068,12.976301912692277,16.785444241422827,14.066944412301709,15.470347288621062,32.109568419752286,20.12448881601312,,5.114943785061071,4.089426301139985,21.58466528660056,3.4110192105452075,24.649165863902887
2001-11-28,0.3160247426914169,16.819445181290856,13.800000190734863,0.5619999766349792,21.874117416517976,17.804229708943907,29.407991485656577,13.532723102973495,16.360336212227757,38.22539292855308,26.504924269113136,19.915159632784714,33.55223340376226,20.86696335080837,12.728588906958615,16.722714630042017,14.032832985403669,15.350999104278124,31.68346005436917,19.621298201141897,,5.102192514400957,4.082545583275605,21.34855215951163,3.3754246366048744,24.63618991556314
2001-11-29,0.3122356709525151,16.073242088953407,12.979999542236328,0.5945000052452087,21.623509446790987,17.899725474192916,28.397503935292075,13.338409376750867,15.939640458544018,38.13249721099528,27.428724442080824,19.939564554230262,32.909140972902115,19.762588109083485,12.658485398023874,16.480740376385583,13.835723778460007,15.117980576028758,31.50199949849705,19.60577014299081,,5.049227194681681,4.211747784901212,21.140197173883912,3.3615828883511445,24.811336936680817
2001-11-30,0.3102657187386692,16.416490330075938,13.630000114440918,0.5649999976158142,21.41145056346374,17.668672842131425,28.48056703798173,13.845020879964183,15.986381113916972,38.42811154853416,27.899929495565384,19.90906321420097,32.56243551106371,20.243449329192494,12.671966348943103,16.659973341295263,13.82813721009392,15.282797998605592,31.66971278241792,20.08411425749595,,5.060997559577745,4.097069927543546,21.390214208107547,3.375424110945392,24.13023145173669
2001-12-03,0.3192076939507009,15.874252003197732,13.5,0.5509999990463257,20.788127261688977,17.88433429657521,28.134495319906662,13.90054088955076,15.947432150462667,38.732150793573695,28.929124318471807,19.924308838705524,32.33317825321836,19.49838363554072,12.496717957886691,16.763026524466113,14.214784226971863,15.356684288799377,31.449767963150915,19.82630570119544,,5.19635070288789,4.089426967405749,21.51521749390078,3.48615946024664,24.032938664178587
2001-12-04,0.3190566895612852,15.943897066336197,14.199999809265137,0.546500027179718,21.17368829083765,17.83812108261755,28.044515890759893,13.928297796092656,15.659174637036806,39.27266473193853,29.263912597752203,20.09199960891813,32.15423548380367,19.551229271292407,12.655785503279148,16.59271258854377,14.370185382454729,15.322582936812262,31.477276700636462,20.189711397344418,,5.147311107066996,4.134533482712422,21.25131160831322,3.6621483573825446,24.10430437226365
2001-12-05,0.338912595694516,17.21244697103098,15.399999618530272,0.6200000047683716,21.430722916193464,17.87509597822356,28.60514574808492,14.40714545310903,16.14027333028908,40.53953164158263,29.72271918128722,19.878575452360124,32.143049656568465,19.921114957565024,12.747454693759128,16.942308948001482,14.57867449088444,15.288485741206577,32.16455771400079,20.652538001865537,,5.180656641779785,4.48009570704804,21.25131327299845,3.887571434569461,24.324835514042988
2001-12-06,0.3558885028237194,18.257131990277884,15.949999809265137,0.6019999980926514,22.24039301642454,17.668670184783167,29.844023327015748,14.997034394162084,17.242538976328692,41.6036833208213,30.44190812787672,20.04626307793457,31.37134397179451,20.74014810528677,12.591078443884216,17.435345195058982,15.23824928036684,15.544236593714244,32.49445318262154,21.115343132408043,,5.394473736648982,4.766026732245176,21.237427601464145,3.9271192713098464,25.622159717544687
2001-12-07,0.3404277873855148,18.147688426505955,17.75,0.6144999861717224,22.33036189148901,17.514622809355902,29.407983683242893,14.927631494127182,17.714938316902803,41.62902500571565,30.29312229316187,19.756619000020475,30.9910659391201,21.26856613473526,12.450877204819715,17.11262317565858,15.27236510092157,15.726108644390536,32.52192306518555,21.19920262959341,,5.443513813999966,4.692635016195162,20.99296216443759,3.848023809382224,24.77890097265079
2001-12-10,0.3378516815687179,17.87407758087636,17.5,0.5774999856948853,22.041201579479484,17.363665951021332,29.754046519064964,14.511244327825471,17.321267934278787,40.97870372929973,30.56590296170064,19.88772181357072,31.59503209890455,21.01492387545572,12.445483766210184,17.695304596073385,15.162434979346498,15.373728615377042,32.37348772561401,20.972457292566737,,5.414092521729319,4.560371310997121,20.96518573204683,3.7392680190855065,24.74646511889348
2001-12-11,0.3436107427694117,17.784537899601613,17.850000381469727,0.6000000238418579,22.38819867133658,17.45301357061792,29.456434750482803,14.670860232128508,17.11656884714761,40.20170724962623,29.759930300067246,19.87247807661459,31.259491934332832,20.481218046581112,12.334947481898782,17.085741985374316,15.11694177400119,15.061144828796388,31.972110468042025,21.015938777843783,,5.384666044602107,4.710217118792552,21.34854107977777,3.806499146779743,23.968076230838868
