Date,aapl,adbe,amd,amzn,axp,cl,cost,crm,csco,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2002-01-02,0.3342136036430153,15.497449015824769,16.280000686645508,0.546500027179718,22.960175006227768,17.637859053752475,30.591505124430515,,12.797102936394367,16.45520647646668,43.66445057477208,,31.626118560144665,20.564563081533624,32.937097509971174,19.463790271420653,12.618042572587958,16.35964584350586,15.422763064016143,15.044095674093906,32.17278929678887,20.702224246403546,,5.5300304313184565,5.13682094626247,21.918030068370896,3.778813709039405,26.62759215712832
2002-01-03,0.3486125685483181,15.835865181244875,16.719999313354492,0.5565000176429749,23.185592705554168,17.674829221653894,30.702239273695994,,13.560488678648657,17.400002679723926,43.157699992753045,,31.09292320007213,20.579805409598084,32.825252168703074,19.469124819307847,12.84721796318688,16.628565513390402,15.18736839186352,15.072513009287125,32.13708131903173,20.84510858362368,,5.611526550889231,5.155932831126465,22.03191703858536,3.873730787271541,26.43299881962239
2002-01-04,0.3537665533739432,17.970869989875386,19.89999961853028,0.6010000109672546,23.507605574337816,17.613218167656882,31.07598817179356,,14.705560037356095,17.699186420286583,44.21343739976043,,31.303725662334887,20.427370135703782,32.814078406199826,20.27989139618652,12.564116203145256,16.897487118271904,15.30126342731211,15.33395417391606,32.07107261875259,21.50981929491552,,5.547703224315978,5.555011804810095,22.01246510054736,4.2929381931864965,26.692455572460545
2002-01-07,0.3595255335689234,18.28937779555016,20.450000762939453,0.6039999723434448,24.499436077722947,17.175734092712837,30.82681112040213,,14.573702856647008,18.06924171436096,45.29447687472019,,31.68191120206055,20.348097670637053,32.377907328658615,20.82930127449536,12.375390122956109,17.202274469359427,15.8707911239692,15.345323461775964,32.16455180108447,21.66511812820321,,5.645893538993924,5.344004896310351,21.73190569098919,4.366105002620343,27.21139335632324
2002-01-08,0.3448236032841827,18.00570846433559,19.979999542236328,0.6134999990463257,24.151657534420263,17.221951903690883,30.54997530502957,,14.2961052586738,18.3054346747066,46.33330831992431,,31.68190574645996,20.427369263371546,32.47858554767608,20.802638475986875,12.25944768202906,16.852673302452356,15.529081395378045,15.544234595161331,31.862131559319,21.335881327178697,,5.5526130692773705,5.16893144945842,21.54300645015813,4.326554574071682,27.211391979726947
2002-01-09,0.3455815493211988,18.493421780400865,20.0,0.5979999899864197,23.92623519897461,17.42220583998236,30.7645437454936,,14.754136625287629,18.006244953545824,46.36709301320154,,31.867905990284925,20.537130625098246,31.846671347498443,20.72262119383392,11.997924634819366,16.924386232713875,15.658173671202764,15.470353242697724,31.69719359446295,21.655800772170384,,5.63116514706334,5.313424906733906,21.60134648983782,4.518363090042076,26.99084186775414
2002-01-10,0.3216336708481583,18.68751400391396,19.200000762939453,0.5830000042915344,24.106573866169946,17.360583226421184,30.83374266193392,,14.434901334719012,17.494480924589215,45.9448059301528,,31.16112402204343,20.42736871518975,31.69009325629858,20.482586808332304,12.027586236119314,16.494097626711966,15.445544242858888,15.277113460465843,31.32607131678128,21.270645202359383,,5.513338341440624,5.14140947384435,21.27909854095845,4.334464159180416,25.94649973264434
2002-01-11,0.3242096440153253,18.145053387399063,18.799999237060547,0.5515000224113464,24.183861262325934,17.067904379209008,30.937557673195595,,14.268352763520086,17.2031696389022,43.53778787854061,,31.34092187407444,20.488346237530155,32.47856347461553,20.935973144790047,12.119249198953383,16.36860940694005,15.445545397180611,15.277115866802154,31.119873750395577,21.59367466188708,,5.547705884227276,5.078714421603149,21.58467013125894,4.439266010995633,26.595162263310097
2002-01-14,0.3184506253804373,17.7817558386787,19.18000030517578,0.5400000214576721,23.842515281757134,16.9138631885462,30.100097006293048,,13.824199475145608,16.974849295429046,42.76920728373748,,31.285119607279103,20.5828577971684,32.81409923780278,20.08254235560916,12.132731984170634,15.785933077534162,15.156987121819297,15.072513134037766,31.28207284620173,21.21472905532486,,5.442642317996725,4.811134889421061,21.57077767259952,4.326554768696154,25.94649833790949
2002-01-15,0.3231487867561736,17.667294535117563,19.549999237060547,0.5170000195503235,23.6557364900427,17.22194771910964,29.899390505949217,,13.70622403563563,16.888240058165753,42.8283169537263,,30.70852381845081,20.88470070578835,33.06572626981431,19.901183197034616,12.06532830567398,16.13553321953277,14.99751702694222,15.089561119000898,30.72402484136177,21.326570161625423,,5.523153854182429,4.759146887996166,21.820791675439555,4.314690935680477,25.602706127852738
2002-01-16,0.3245128011047719,17.811615286065702,18.700000762939453,0.5005000233650208,24.08725711179707,17.46841322374241,29.629470893378382,,13.449447336846765,16.9118640348802,42.39760957335077,,30.78291652832296,20.976164068533222,33.18317288380958,20.00253020177775,12.01410521075381,16.099678239272937,14.82665534930217,14.992941634700909,29.82780799984344,21.385560772421066,,5.626254885805862,4.927340900011555,22.09288212456105,4.3384195086808175,25.946501323361385
2002-01-17,0.3328496767560218,17.647383762473684,18.8700008392334,0.4909999966621399,23.88116245056068,17.437615098193845,29.13114928122024,,13.345350959057273,16.41584140559406,41.59524141979991,,30.348924847601666,20.982263364373367,33.31735621527436,19.73582987422575,11.970960742190584,16.135531082058083,14.902600168840626,14.964525488171695,28.783151386881418,21.28617229212896,,5.5280656705093465,4.959451552320137,22.187778049181464,4.188136744968059,25.849213025762047
2002-01-18,0.3334556046308993,17.393571931186187,16.40999984741211,0.4799999892711639,23.93268119870007,17.530036324248794,29.5948614834374,,13.067757343745852,16.691408157348633,42.22868397147069,,29.759931741301543,20.93043112397144,33.45717664064409,19.28243216767821,12.159697014844271,15.77696337681326,14.864631520439533,15.032729467716583,28.714418531449883,20.84200027594195,,5.616436929541885,4.781317208931054,22.23802394861335,4.366103430938091,25.97892083753329
2002-01-22,0.3375485856144287,17.3039899466237,17.18000030517578,0.6370000243186951,24.13877420882428,17.49923160927622,29.83018832503667,,13.33840984867638,16.8488742249247,43.36885551335771,,30.34893086336952,21.18958345568674,33.390069135941154,19.202424637057035,12.251361037802178,15.732143585935097,15.09244719392951,15.07819420185875,29.59413393510574,20.68979425984024,,5.70480704616709,4.923518637918036,22.27431484032529,4.338419749440735,27.211384823635616
2002-01-23,0.330424555514159,17.020315842393543,16.450000762939453,0.6244999766349792,23.90048279871118,17.431278780732526,30.10703505857132,,12.60278689616522,16.58118179606845,43.27595691273878,,30.162923529702645,21.41825301987784,33.065717705880644,18.8557097692286,12.334948728397295,15.534935470327596,14.88362039811527,15.41352823735522,29.319217982146466,19.89463731851554,,5.694988782520606,4.798137535152473,22.09287060855974,4.283053258066039,27.133545695622782
2002-01-24,0.3472486717743427,17.418455258358993,16.0,0.637499988079071,23.649300632950737,17.384928704743125,30.799150456142964,,13.338412836631363,17.085073372273623,44.1289673941476,,30.19391561775029,21.143855507949905,32.43382335060025,19.335779282050627,12.132728428068718,16.162429599562675,14.560887711175583,15.59538654884283,29.497918385738995,19.910162352209284,,5.704805716736142,4.8929388946483865,22.106835352583342,4.551978351936138,27.82762336730957
2002-01-25,0.3469455812599238,17.662315169285556,16.049999237060547,0.6779999732971191,23.24999180854414,17.292198195874743,30.65378408269767,,13.20655289685612,16.88824126383204,44.34854080380323,,29.44992613285146,20.747503551057104,32.461782213438795,18.90905825472418,11.890079749621435,16.377569492029973,14.746932122113126,14.902006990636476,30.047724920951847,19.93812347791753,,5.744084294492543,4.946455314024628,21.55694766973133,4.627120430852712,27.503278116236537
2002-01-28,0.3546755693767375,17.28408330711743,16.350000381469727,0.7429999709129333,23.784558235274872,17.33856236201675,30.681486271726584,,13.51884157319226,17.793670136838852,44.88063654818191,,29.44991485962672,20.915194191293505,32.15981282023754,18.749024580545896,12.09228433158094,16.225170653604696,14.80767332219152,14.504169543654674,30.391364347512905,19.95054807459477,,5.724442102583207,5.103181937211,21.93935451150738,4.52231683018397,27.43842219942616
