Date,aapl,adbe,amd,amzn,axp,cl,cost,crm,csco,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2003-06-19,0.2934408510378515,15.97412457744853,6.820000171661377,1.7899999618530271,28.66486747928555,19.107727613921888,25.01304442416581,,12.977538616067651,16.485156614400317,54.89944385902798,,20.99260172333478,22.5724408543495,31.726402931869337,20.0922374261989,12.96135004764612,15.339774970365168,14.974789507007136,12.487749263266611,37.343271159856045,16.259788658876065,1.5285710096359253,5.555128203119829,1.9564105530232072,26.340569584362147,4.805084941585057,24.705260077845075
2003-06-20,0.2932897813685917,15.824416196767295,6.809999942779541,1.7899999618530271,28.35223746274475,18.88115266385385,25.040745105637345,,12.873439199804238,16.253980298127836,54.076372649264506,,20.691800984725084,22.340373740736265,31.354840069574404,19.86423641660322,12.833955775272422,15.35773751239191,14.606651696514094,12.637586888763828,37.42828775992194,16.415606576546068,1.583570957183838,5.581848780396364,1.8493772852115933,26.15344635263289,4.8426573765105845,24.52832107621869
2003-06-23,0.2925318736838491,15.889289563964509,6.789999961853027,1.77400004863739,27.96144589861333,18.723809509644123,24.943850312852053,,12.443166994160196,16.086581561479328,53.62665717761449,,20.27820909051172,22.249443544683665,30.92610506105962,19.6932321538258,12.817336285171812,15.31283568307523,14.577618272409682,12.683683699019625,37.06833275416243,16.290957100466763,1.5399999618530271,5.552155725668946,1.808858543637502,26.20525742227611,4.795199652788091,24.50210822492381
2003-06-24,0.2951087629342324,15.774513424857108,5.800000190734863,1.7684999704360962,27.44037961528371,18.70807550019195,25.075350713721622,,11.776941150296874,15.831490362427466,51.76838056884728,,20.11528214477942,22.09264557882574,30.49737319086852,19.23725328055631,12.91981809611201,15.115252416905346,14.63910523987595,12.966061322653536,36.72536817475935,15.985575305064645,1.5285710096359253,5.504653488730782,1.7354642235903917,26.196624442919152,4.795198701718105,24.37105120907555
2003-06-25,0.285862686928519,15.559926273471923,6.320000171661377,1.7649999856948853,27.70089632192905,18.66087186463968,25.17225598753126,,11.763065069870178,15.711916144395255,51.31018528311431,,20.27194981941068,22.130273018849383,30.01146290328772,19.550732988060712,13.066597084567146,15.240986362095446,14.635254004376645,12.994872038561072,36.82740252236837,15.979346057477384,1.6785709857940674,5.629352496841507,1.7469323944666462,26.478754338151,4.783335343383492,24.70526143040815
2003-06-26,0.2834378408124376,15.644763791341312,6.349999904632568,1.7604999542236328,27.707416467619307,18.34618607320896,24.950769452328245,,11.832459731593676,15.257540642458356,50.23257452061827,,20.491271089439508,21.88880661431504,29.8514098725304,19.3797444463444,12.878272691609803,15.420607968564644,14.66599563538376,12.793176167377814,36.577981027629214,15.823545528128202,1.6585710048675537,5.639250033830649,1.759164012465999,26.10738297749151,4.812995775030208,24.161340532398995
2003-06-27,0.2925318639963697,16.113856807661502,6.53000020980835,1.8344999551773071,27.564127803725064,18.251784303473187,25.227609122711257,,11.901859668452811,15.58437734463859,52.97329707349964,,20.585266309344885,21.891942056930976,29.296921663705355,19.6077444572788,12.975200478513257,15.71698429364633,14.823527015753305,12.879615291395726,36.91809658738685,16.172549098917063,1.784999966621399,5.359169289514743,1.7767483966868378,25.98934878772716,4.787289583104836,24.71835878535873
2003-06-30,0.2831339871665799,16.228632796843755,6.380000114440918,1.8315000534057613,27.6553229613958,18.1888405757916,25.186077307758808,,11.85328240867094,15.94309085076577,53.15995949973096,,20.616597360393303,21.87312809595031,29.77138185716686,19.522242974450457,12.836720746459626,15.65411643926061,14.773579962679202,12.891147749531877,36.49294591529254,16.166316682384046,1.7921429872512815,5.255250312664716,1.7476964542451423,25.74179028931145,4.777402724955524,24.561091993819407
2003-07-01,0.2860137805262154,15.85934904760447,6.320000171661377,1.816499948501587,26.99037468709657,18.23605023927426,25.179163312344127,,11.631203464616744,15.751775240269156,52.26902763099264,,20.754457458086293,21.81041444971874,29.554153889866853,19.482337073373778,12.809027930204746,15.357747012175285,14.600677447228644,12.562669297196024,36.55812658965369,15.948188991321478,1.8285709619522093,5.2938478023277495,1.729347468674156,25.6324008250932,4.933617915146977,24.7970014436544
2003-07-02,0.2884389211148925,16.318462333049958,6.550000190734863,1.8799999952316284,27.362524399099083,18.409122690304223,25.29683515981539,,12.13087495667332,15.943092330667763,51.9805258090521,,20.804589476956,22.09578246586154,29.81711534118281,19.71263554373312,12.864415424923443,15.267924352094788,14.78511533532316,12.56267688521413,36.532618822414506,16.51531903280675,1.8542859554290767,5.329478740692139,1.840203256986272,25.902999090652187,5.143222239287204,24.888743591330904
2003-07-03,0.2879846914517528,16.53304698783758,6.519999980926514,1.8509999513626096,27.408232503792203,18.298984719789864,25.158403366935453,,12.26272989008417,15.911205951881067,52.76118189490202,,20.89858416524179,22.164769939255432,30.240129970858952,19.45931498301261,12.78133883653942,15.402648563019351,14.77742682442454,12.966054022991898,36.56381609724929,16.6337338051195,1.9214290380477903,5.324527031407257,1.7759831041449197,25.908760675406658,5.220341286334921,24.86909086911263
2003-07-07,0.292076795839979,17.216726015573652,6.980000019073486,1.914999961853028,28.06112213688666,18.210871962152755,25.089187815382672,,12.422350067276954,16.142380789082786,52.311449272499615,,21.08658085251433,22.271392530493568,30.428775655023514,19.85080474309721,12.803495858623869,15.447556212935217,14.90038066980429,13.02368246886816,36.668672053231184,16.839392682757023,1.964285969734192,5.3007755966627785,1.8218548117091424,25.937540675140063,5.335030153681775,24.738031189691945
2003-07-08,0.295865886089431,17.126898685605294,7.010000228881836,1.937999963760376,28.433260185707866,18.173109991797084,25.12379247545749,,12.623607864543487,16.158326181129794,52.94784508061197,,21.149245410355995,22.13653354222674,29.99432072874468,20.19047423684646,12.448990480067229,15.842724015869152,15.073280889435,13.121652481598314,36.81039261986263,16.98896287966266,1.928570985794068,5.328486965228571,1.862374648956305,26.038290132414136,5.358758556570778,25.262287052435823
2003-07-09,0.3063247733956716,17.336496889693656,7.119999885559082,2.0269999504089355,28.792361485855743,18.18884379605948,25.629036099328296,,13.171848910664098,16.31775711561162,54.517600981010204,,21.443770587788272,22.36546793071962,29.8113894706096,20.426516018185872,12.213581455472053,16.166044380645275,15.253861791773204,13.110123223484246,36.80471056523534,17.17593047658128,1.957142949104309,5.295828172273036,1.8929541351491748,25.894356131406,5.372599613594046,25.884812108779297
2003-07-10,0.301322789202173,17.091966735415102,6.849999904632568,1.955999970436096,28.36797923976745,18.13220307965101,25.59443747256541,,12.852624074246044,16.429356617328217,54.543057205322754,,20.986312801257032,22.10832909180176,29.382662995037247,20.409251298472093,12.180351444263929,16.21095604844792,15.330717843089264,13.167753955246456,36.56379955703343,16.982736386130718,1.955000042915344,5.270096933458983,1.876899996497139,25.47694138517856,5.309324528592476,25.52439880831596
2003-07-11,0.2979878341885342,17.00213849327637,6.949999809265137,1.914999961853028,28.283094784075384,18.031496379259103,25.504447646304307,,12.755466576264704,16.38949787962339,54.067902346096176,,20.92991785627056,22.30901490648081,29.41125023401872,20.27106818824474,12.005863899108604,16.19298422515153,15.073281578289665,12.827751486955558,36.535474336186745,16.79577186741392,1.9007140398025515,5.314630812036903,1.879958719253885,25.43087834077021,5.283617353664517,24.574193602982035
2003-07-14,0.3032928270530367,17.496184292112908,7.46999979019165,1.924999952316284,29.340785213029,18.031493105449552,25.878203443605067,,13.220435890536724,16.700385395285657,54.60246560994115,,21.11791684091401,22.38742084893952,30.46879178797733,21.00224495072442,12.227430459339647,15.86068919726032,15.33071296439292,13.161991358157165,36.937946373119296,17.219555957848225,1.902856945991516,5.3324473344890055,1.9151269165879872,25.505729630087806,5.342940119510261,25.511290636242688
2003-07-15,0.3034447602440127,17.311541222445065,7.329999923706055,1.9804999828338623,30.03284477755842,17.92136001586914,25.92664643022384,,13.144089531292948,17.218536776190582,54.72972258871336,,21.023913054780586,22.359200817056387,30.840361124293352,21.61250051736837,12.268968461185278,15.627169742419904,15.34992507236948,12.793177659944009,36.83591414367756,17.119840492061595,1.9049999713897705,5.319581950155293,1.880723155625932,25.38771219114104,5.358759365293144,25.491625699037005
2003-07-16,0.3026867411324089,17.56105930586817,7.300000190734863,1.9259999990463257,29.86962329533172,17.937099914898237,25.732858842657084,,13.012241283793188,17.09099599091734,54.57699973688551,,20.773265340097456,22.35919083329295,29.89714414684528,22.02703029630176,12.033561751939196,15.205067655912032,15.292295077649095,12.15928028334974,36.33704310278659,17.17592913851466,1.9035710096359253,5.240405584610138,1.8264421356506857,25.463551597633767,5.240113121644559,25.86516852284594
2003-07-17,0.3060217605289514,17.166820476785592,7.260000228881836,1.857499957084656,29.44525135164497,17.76401985094354,25.545983916815192,,12.484805061774292,16.780102926985634,54.37335734368479,,20.99258294892477,22.610077486162893,30.211543757540568,20.8698222616756,12.263434056329965,15.276908629904598,15.169341499538918,12.101654841384272,35.996918969801634,16.914181894824353,1.802857041358948,5.244363624037517,1.7171157259075334,25.608228077868645,5.277683754193774,25.45886175558893
2003-07-18,0.3167826969513072,17.34148389901688,7.260000228881836,1.815999984741211,29.54318024225709,17.622412315658817,25.56673935273275,,12.568084924133611,16.716334877429887,54.4072893554394,,20.992584375379103,22.97070343229469,29.98289959511232,20.28259283806336,12.44068539667067,15.106268960922508,14.842742305204238,12.044027050174256,36.42208055499424,16.895488090645472,1.822142958641052,5.220609483810572,1.6490731180666156,25.73266838462924,5.25988615573868,25.18364039637177
2003-07-21,0.3135997334072407,16.742640145157623,7.119999885559082,1.7354999780654907,29.673764648914982,17.79548933938701,25.71209037909949,,12.512567501794663,16.58081647642871,55.425518028941234,,20.804590074825352,23.083600054188555,30.114368024262166,20.2077446963958,12.462839126586914,15.44754882104791,14.91958579218699,12.326402189661938,37.54167473014618,16.74590790748332,1.7257139682769775,5.1315387068665,1.6345471616309517,25.91205542218226,5.2104539458136285,25.17707601220693
2003-07-22,0.316328676856914,16.42824554434349,7.190000057220459,1.784999966621399,29.066569641795407,17.77975586947804,25.28297628240855,,12.581964449968396,16.341667263690713,55.91767071596715,,20.253140186799143,22.860949804790824,29.3255018182316,19.862315407785587,12.518223508226365,15.357737276784936,14.781266283868504,11.992162663146251,38.64993158105258,16.378219275153594,1.6807140111923218,5.057313440043442,1.646014960112217,25.76739345499745,5.246046409978515,24.67905300209469
2003-07-23,0.3175406713875877,16.597920868664477,7.21999979019165,1.887500047683716,29.31466915473189,17.82386032964018,25.39370331348869,,13.019173769701398,16.604730827777583,55.12005615234375,,20.071415259157707,23.205899400775937,29.7085024988674,20.20773999130833,12.532076785205764,15.267926455462096,14.984909938119914,12.228434333773098,39.01555313182541,16.465462453022358,1.7757140398025513,5.06720932908036,1.6261374975323113,26.02201123657541,5.301414479252104,25.3933311961857
